Annotation1,Annotation2
ZS10g0270100,ZS12g0157100
ZS11g0104800,ZS07g0334000
ZS12g0216400,ZS05g0515700
ZS01g0177900,ZS02g0490900
ZS10g0014400,ZS05g0564500
ZS05g0446000,ZS04g0171000
ZS04g0196100,ZS05g0532700
ZS02g0200500,ZS03g0034700
ZS05g0187800,ZS06g0118100
ZS10g0291800,ZS06g0305500
ZS01g0533200,ZS05g0046000
ZS10g0050600,ZS06g0428200
ZS09g0200600,ZS01g0046300
ZS06g0380600,ZS01g0080900
ZS11g0305700,ZS11g0601700
ZS05g0517000,ZS09g0301400
ZS01g0498600,ZS08g0326700
ZS04g0158800,ZS12g0121500
ZS05g0047200,ZS03g0430800
ZS02g0569900,ZS03g0506800
ZS02g0301100,ZS08g0410800
ZS08g0372600,ZS03g0411900
ZS02g0660900,ZS01g0711000
ZS02g0630200,ZS05g0276500
ZS02g0522100,ZS07g0125500
ZS04g0175600,ZS02g0679000
ZS07g0386400,ZS12g0203800
ZS03g0676200,ZS09g0299500
ZS01g0051400,ZS12g0465600
ZS11g0622200,ZS04g0147100
ZS11g0547700,ZS08g0176000
ZS02g0379100,ZS12g0472400
ZS07g0113600,ZS07g0551800
ZS06g0144300,ZS04g0207500
ZS02g0306100,ZS04g0230300
ZS11g0509600,ZS11g0052300
ZS01g0725400,ZS12g0161100
ZS04g0345900,ZS10g0223000
ZS02g0715400,ZS07g0280200
ZS11g0579200,ZS10g0030500
ZS10g0128300,ZS03g0798400
ZS04g0189600,ZS09g0191400
ZS05g0434700,ZS03g0050800
ZS03g0745000,ZS06g0574500
ZS05g0603500,ZS05g0537100
ZS02g0181100,ZS02g0636800
ZS02g0418200,ZS05g0168500
ZS04g0632200,ZS12g0152400
ZS12g0275400,ZS08g0165600
ZS05g0126900,ZS09g0337100
ZS07g0538500,ZS10g0060300
ZS12g0415800,ZS02g0099600
ZS04g0499100,ZS11g0427500
ZS04g0389400,ZS04g0754700
ZS03g0293800,ZS06g0233500
ZS01g0055600,ZS03g0148700
ZS11g0328200,ZS11g0531200
ZS05g0534700,ZS01g0237900
ZS11g0225900,ZS04g0751000
ZS06g0163700,ZS06g0324100
ZS01g0078600,ZS02g0561400
ZS03g0749400,ZS05g0364400
ZS02g0059300,ZS10g0421000
ZS01g0575100,ZS04g0428600
ZS05g0394000,ZS11g0412000
ZS03g0586700,ZS07g0150500
ZS07g0436700,ZS07g0276800
ZS05g0563600,ZS06g0558300
ZS12g0017000,ZS02g0486500
ZS07g0227100,ZS10g0209700
ZS03g0707100,ZS08g0283300
ZS09g0178100,ZS03g0136700
ZS07g0473900,ZS03g0480200
ZS09g0241400,ZS06g0388800
ZS02g0058900,ZS02g0329600
ZS01g0733800,ZS09g0029000
ZS07g0016300,ZS01g0068900
ZS03g0190200,ZS05g0370900
ZS10g0051100,ZS09g0335400
ZS04g0755900,ZS06g0048200
ZS11g0523400,ZS04g0398900
ZS10g0213300,ZS06g0479800
ZS03g0066900,ZS01g0579300
ZS03g0337200,ZS01g0695300
ZS07g0251800,ZS11g0492600
ZS01g0087100,ZS08g0220400
ZS05g0533900,ZS01g0351200
ZS11g0606700,ZS03g0332400
ZS11g0636000,ZS03g0564300
ZS08g0018700,ZS04g0255800
ZS06g0616600,ZS03g0674400
ZS01g0722000,ZS03g0729500
ZS06g0425100,ZS07g0425200
ZS11g0011200,ZS12g0203500
ZS06g0535600,ZS01g0780100
ZS07g0583300,ZS03g0545100
ZS12g0140600,ZS03g0605800
ZS06g0378800,ZS01g0605300
ZS06g0057100,ZS02g0521000
ZS11g0211200,ZS04g0657000
ZS06g0239800,ZS05g0272500
ZS07g0091800,ZS01g0429000
ZS09g0201600,ZS11g0437900
ZS02g0633200,ZS02g0205100
ZS05g0560400,ZS12g0500000
ZS09g0349600,ZS11g0218000
ZS02g0617000,ZS01g0023700
ZS06g0390500,ZS08g0443300
ZS04g0590700,ZS02g0623000
ZS08g0579000,ZS03g0488400
ZS12g0532700,ZS03g0466100
ZS07g0356600,ZS02g0022100
ZS11g0307700,ZS08g0556200
ZS05g0277900,ZS09g0275500
ZS02g0489200,ZS10g0366800
ZS08g0545300,ZS04g0552800
ZS08g0499200,ZS06g0102400
ZS12g0296800,ZS09g0022200
ZS12g0232600,ZS06g0520100
ZS05g0395000,ZS08g0445600
ZS02g0171100,ZS01g0570300
ZS11g0071300,ZS09g0175200
ZS04g0010100,ZS02g0116800
ZS11g0041300,ZS08g0644200
ZS05g0459400,ZS04g0329200
ZS09g0234400,ZS04g0241500
ZS03g0160600,ZS08g0631800
ZS08g0614000,ZS06g0446200
ZS03g0518100,ZS11g0072000
ZS04g0274500,ZS02g0384800
ZS04g0012300,ZS08g0026400
ZS11g0362300,ZS08g0451300
ZS09g0149400,ZS12g0396500
ZS08g0590000,ZS09g0036600
ZS03g0368700,ZS07g0233500
ZS04g0659300,ZS11g0416600
ZS04g0317300,ZS06g0190000
ZS04g0271300,ZS04g0126300
ZS08g0608400,ZS08g0606700
ZS12g0014400,ZS02g0125200
ZS11g0218900,ZS08g0644300
ZS11g0553500,ZS05g0477900
ZS07g0259800,ZS11g0171200
ZS05g0113600,ZS06g0339200
ZS06g0457400,ZS02g0490700
ZS03g0240400,ZS08g0443700
ZS09g0045300,ZS03g0692900
ZS06g0281800,ZS08g0631500
ZS10g0089200,ZS10g0063300
ZS04g0280200,ZS03g0139800
ZS02g0270700,ZS12g0396800
ZS03g0138500,ZS08g0506200
ZS10g0422700,ZS03g0512800
ZS01g0570800,ZS06g0052600
ZS04g0208700,ZS07g0556500
ZS03g0057400,ZS10g0357000
ZS07g0432800,ZS07g0208900
ZS03g0585300,ZS09g0034400
ZS10g0239900,ZS03g0676300
ZS03g0722900,ZS09g0209100
ZS03g0282200,ZS01g0588500
ZS11g0076300,ZS02g0588100
ZS02g0052500,ZS02g0181600
ZS05g0438000,ZS06g0189300
ZS12g0255000,ZS01g0062200
ZS02g0304200,ZS02g0043600
ZS01g0462000,ZS09g0397400
ZS05g0250200,ZS07g0419700
ZS04g0252900,ZS01g0117600
ZS07g0378700,ZS05g0405600
ZS02g0171700,ZS06g0236800
ZS01g0394800,ZS05g0354600
ZS08g0525500,ZS12g0413500
ZS03g0336100,ZS11g0552100
ZS05g0493000,ZS11g0037100
ZS07g0023100,ZS12g0033600
ZS09g0300700,ZS03g0204800
ZS01g0234700,ZS10g0184700
ZS01g0620800,ZS11g0044500
ZS06g0153900,ZS11g0522400
ZS08g0563700,ZS08g0434300
ZS09g0141200,ZS01g0280400
ZS08g0192800,ZS06g0507600
ZS10g0293300,ZS02g0459800
ZS08g0286800,ZS05g0080900
ZS12g0167800,ZS12g0016200
ZS10g0191100,ZS08g0469600
ZS05g0164300,ZS05g0087500
ZS09g0200900,ZS01g0480900
ZS03g0054500,ZS07g0200400
ZS04g0712600,ZS03g0214200
ZS09g0303300,ZS01g0449600
ZS12g0292900,ZS06g0177700
ZS05g0194000,ZS12g0268800
ZS08g0361400,ZS02g0114500
ZS05g0441800,ZS11g0575700
ZS08g0173000,ZS10g0096200
ZS06g0533200,ZS01g0566900
ZS01g0116500,ZS03g0063800
ZS12g0056200,ZS04g0553200
ZS03g0211900,ZS06g0640100
ZS02g0034900,ZS01g0680900
ZS05g0089400,ZS01g0774600
ZS04g0235400,ZS05g0390400
ZS07g0317200,ZS03g0073500
ZS03g0608200,ZS07g0528300
ZS09g0143400,ZS12g0162600
ZS03g0281800,ZS09g0076100
ZS06g0523800,ZS02g0211200
ZS01g0744700,ZS05g0427400
ZS02g0350300,ZS01g0789600
ZS09g0028100,ZS11g0517600
ZS12g0159300,ZS02g0325200
ZS01g0281600,ZS04g0678100
ZS06g0170500,ZS10g0319400
ZS01g0612100,ZS01g0755200
ZS04g0195400,ZS01g0638200
ZS03g0813600,ZS09g0302900
ZS06g0072600,ZS12g0400800
ZS02g0272400,ZS02g0575400
ZS11g0225300,ZS02g0519600
ZS01g0095000,ZS08g0214500
ZS08g0463500,ZS04g0080500
ZS02g0461700,ZS11g0595600
ZS09g0397500,ZS09g0266400
ZS03g0654800,ZS06g0189300
ZS08g0334200,ZS01g0694500
ZS02g0224500,ZS06g0287100
ZS06g0142200,ZS08g0361400
ZS03g0653000,ZS04g0315400
ZS04g0015000,ZS06g0528900
ZS10g0016900,ZS04g0572900
ZS01g0156200,ZS01g0095400
ZS07g0205500,ZS03g0543200
ZS10g0276900,ZS07g0430100
ZS07g0044400,ZS12g0127400
ZS04g0309200,ZS02g0601100
ZS08g0288000,ZS10g0215200
ZS02g0417600,ZS02g0027600
ZS09g0418800,ZS02g0611300
ZS06g0094300,ZS02g0546300
ZS08g0017000,ZS02g0425000
ZS04g0373400,ZS01g0328300
ZS12g0406300,ZS04g0331600
ZS01g0813900,ZS10g0408800
ZS08g0176600,ZS08g0326800
ZS04g0015900,ZS10g0240500
ZS08g0301900,ZS04g0060100
ZS10g0071000,ZS08g0630000
ZS12g0376900,ZS05g0046600
ZS06g0648700,ZS01g0154100
ZS06g0137900,ZS08g0502400
ZS05g0430800,ZS03g0219100
ZS12g0518700,ZS07g0168900
ZS11g0305700,ZS04g0452500
ZS08g0546900,ZS08g0025500
ZS01g0424200,ZS01g0489900
ZS06g0435700,ZS03g0068800
ZS11g0439700,ZS09g0037400
ZS03g0275100,ZS01g0409000
ZS04g0227600,ZS09g0266400
ZS01g0563000,ZS03g0031300
ZS08g0479900,ZS03g0135600
ZS04g0479300,ZS01g0758400
ZS11g0463100,ZS11g0186400
ZS10g0315600,ZS03g0716400
ZS07g0236500,ZS08g0379500
ZS03g0093400,ZS02g0281800
ZS09g0385600,ZS01g0778300
ZS09g0368500,ZS04g0731000
ZS01g0119600,ZS02g0610100
ZS06g0293800,ZS08g0028800
ZS06g0575100,ZS07g0278100
ZS11g0555500,ZS08g0380500
ZS04g0754900,ZS01g0402300
ZS09g0424900,ZS03g0061600
ZS05g0492700,ZS01g0047900
ZS01g0169100,ZS07g0252800
ZS09g0299300,ZS08g0322000
ZS02g0675500,ZS05g0279800
ZS05g0512600,ZS05g0251600
ZS10g0027600,ZS01g0240100
ZS03g0416500,ZS07g0382200
ZS05g0610600,ZS01g0385000
ZS11g0152500,ZS10g0355400
ZS07g0525100,ZS03g0796900
ZS02g0276800,ZS10g0314000
ZS11g0492100,ZS06g0473600
ZS04g0128200,ZS07g0581800
ZS05g0436200,ZS02g0315300
ZS03g0376600,ZS09g0063900
ZS06g0218200,ZS08g0527600
ZS05g0425200,ZS01g0571500
ZS10g0155100,ZS11g0497900
ZS04g0589600,ZS08g0637900
ZS03g0659300,ZS11g0359900
ZS01g0501700,ZS04g0717400
ZS05g0210500,ZS11g0493100
ZS11g0047800,ZS06g0151100
ZS09g0264700,ZS02g0541500
ZS08g0212500,ZS07g0181900
ZS04g0144300,ZS06g0141300
ZS12g0183000,ZS09g0397500
ZS10g0244800,ZS07g0569100
ZS07g0022500,ZS01g0759000
ZS03g0389400,ZS07g0332600
ZS10g0328500,ZS08g0540800
ZS03g0609600,ZS05g0577300
ZS06g0257600,ZS12g0416800
ZS07g0358300,ZS06g0026000
ZS06g0508500,ZS08g0479000
ZS06g0597400,ZS10g0127900
ZS02g0222000,ZS06g0595900
ZS12g0376300,ZS01g0319800
ZS08g0028300,ZS01g0780200
ZS08g0430200,ZS08g0218900
ZS07g0014100,ZS04g0811300
ZS02g0275200,ZS05g0058600
ZS06g0459700,ZS03g0187800
ZS11g0322300,ZS05g0365300
ZS10g0259800,ZS02g0492700
ZS04g0790600,ZS11g0362000
ZS01g0084800,ZS01g0532300
ZS05g0519500,ZS10g0375300
ZS09g0307300,ZS08g0022400
ZS03g0048800,ZS04g0022500
ZS05g0361400,ZS02g0694400
ZS10g0265100,ZS11g0203300
ZS01g0616300,ZS08g0381300
ZS01g0170800,ZS03g0443600
ZS02g0604900,ZS09g0280500
ZS11g0620100,ZS09g0047400
ZS10g0396600,ZS06g0530600
ZS04g0753700,ZS11g0237800
ZS08g0267300,ZS08g0195400
ZS06g0096700,ZS11g0010300
ZS11g0584300,ZS12g0026700
ZS08g0498900,ZS04g0627500
ZS05g0273500,ZS03g0207900
ZS06g0281500,ZS11g0214600
ZS12g0533000,ZS01g0234400
ZS06g0255000,ZS03g0480900
ZS06g0116500,ZS02g0671700
ZS01g0173100,ZS06g0624000
ZS07g0570400,ZS06g0218400
ZS12g0196100,ZS02g0627100
ZS01g0637700,ZS06g0050800
ZS08g0373100,ZS09g0175100
ZS03g0635700,ZS02g0223700
ZS05g0458300,ZS10g0423900
ZS02g0669800,ZS10g0322600
ZS02g0359900,ZS09g0362700
ZS07g0147100,ZS09g0041400
ZS12g0028800,ZS06g0475500
ZS02g0377600,ZS09g0272800
ZS11g0282900,ZS10g0178500
ZS02g0210200,ZS10g0461400
ZS01g0797600,ZS01g0284900
ZS02g0463800,ZS06g0193900
ZS01g0257900,ZS05g0227800
ZS06g0060100,ZS01g0626200
ZS01g0017100,ZS04g0227700
ZS01g0021200,ZS05g0469300
ZS03g0293800,ZS11g0313800
ZS05g0439300,ZS08g0617100
ZS06g0523800,ZS02g0024400
ZS08g0281900,ZS02g0622900
ZS07g0349500,ZS02g0180600
ZS01g0021300,ZS05g0411000
ZS08g0331900,ZS03g0187600
ZS02g0623000,ZS12g0052500
ZS05g0603700,ZS02g0127600
ZS11g0550400,ZS10g0239300
ZS10g0072100,ZS02g0109000
ZS05g0389400,ZS03g0389000
ZS09g0209400,ZS08g0522200
ZS09g0065500,ZS07g0025200
ZS06g0503200,ZS08g0367000
ZS09g0207800,ZS07g0021800
ZS01g0048200,ZS10g0125600
ZS11g0197600,ZS09g0424700
ZS02g0519400,ZS02g0052600
ZS12g0078300,ZS07g0083500
ZS06g0280800,ZS06g0258300
ZS01g0187100,ZS07g0454100
ZS08g0020200,ZS02g0239500
ZS06g0331700,ZS08g0232600
ZS04g0763300,ZS09g0299000
ZS03g0520600,ZS08g0614600
ZS12g0087500,ZS12g0293800
ZS06g0614100,ZS09g0272000
ZS02g0674100,ZS06g0578300
ZS11g0554900,ZS08g0268400
ZS08g0040800,ZS08g0523300
ZS08g0028000,ZS10g0445100
ZS06g0580800,ZS11g0553300
ZS10g0053400,ZS03g0342600
ZS01g0583900,ZS12g0226800
ZS07g0408200,ZS03g0078200
ZS01g0424200,ZS10g0209700
ZS08g0629000,ZS04g0605600
ZS07g0511900,ZS01g0807600
ZS10g0298500,ZS03g0633500
ZS08g0362000,ZS09g0085800
ZS01g0814800,ZS02g0287400
ZS07g0346900,ZS10g0099800
ZS11g0497800,ZS04g0658300
ZS10g0441500,ZS07g0171500
ZS02g0130000,ZS11g0549000
ZS04g0357400,ZS09g0117700
ZS07g0016500,ZS04g0794600
ZS11g0167300,ZS06g0389100
ZS08g0054100,ZS08g0450800
ZS01g0731800,ZS05g0228600
ZS01g0523900,ZS05g0568700
ZS09g0396700,ZS07g0533000
ZS11g0408400,ZS05g0088900
ZS01g0022100,ZS01g0711900
ZS02g0178800,ZS02g0072400
ZS02g0446000,ZS10g0383400
ZS06g0445200,ZS04g0064000
ZS09g0097600,ZS04g0486300
ZS07g0200900,ZS10g0170700
ZS03g0218500,ZS02g0426000
ZS08g0056600,ZS09g0240800
ZS06g0294400,ZS11g0070200
ZS09g0179900,ZS09g0275500
ZS09g0359400,ZS01g0578200
ZS12g0160300,ZS06g0545800
ZS11g0623100,ZS12g0085500
ZS07g0338400,ZS03g0487200
ZS02g0134900,ZS12g0133100
ZS04g0057600,ZS02g0219000
ZS12g0164700,ZS05g0460200
ZS07g0099800,ZS02g0224300
ZS07g0465500,ZS04g0092000
ZS05g0020300,ZS01g0236900
ZS09g0409800,ZS12g0049600
ZS03g0272300,ZS02g0147300
ZS08g0508400,ZS02g0501700
ZS02g0426500,ZS02g0402700
ZS06g0641300,ZS08g0175200
ZS05g0279100,ZS05g0150100
ZS07g0172700,ZS06g0532900
ZS06g0334700,ZS01g0810200
ZS05g0188100,ZS04g0312000
ZS05g0048200,ZS03g0515700
ZS10g0403800,ZS04g0051100
ZS12g0046800,ZS02g0493400
ZS02g0679600,ZS10g0337900
ZS03g0648500,ZS08g0464500
ZS05g0382200,ZS05g0466700
ZS08g0151700,ZS10g0388800
ZS06g0598000,ZS01g0410800
ZS02g0180600,ZS02g0198200
ZS06g0409900,ZS10g0323500
ZS08g0195600,ZS11g0072100
ZS06g0476700,ZS09g0120500
ZS11g0426500,ZS09g0206400
ZS02g0540500,ZS05g0226200
ZS01g0814400,ZS08g0524700
ZS05g0407600,ZS03g0188900
ZS05g0574400,ZS01g0493000
ZS09g0119900,ZS01g0602700
ZS08g0467300,ZS12g0378100
ZS03g0675600,ZS08g0046200
ZS03g0591500,ZS03g0224100
ZS02g0383800,ZS09g0172800
ZS05g0050900,ZS11g0442300
ZS02g0221800,ZS06g0221200
ZS06g0512400,ZS07g0505200
ZS01g0732300,ZS06g0596300
ZS02g0069400,ZS09g0142100
ZS04g0534000,ZS01g0018700
ZS06g0536800,ZS02g0317200
ZS06g0522800,ZS11g0225700
ZS11g0042400,ZS03g0716500
ZS04g0549600,ZS03g0370400
ZS04g0638200,ZS03g0316100
ZS02g0154900,ZS03g0176700
ZS03g0751100,ZS03g0013800
ZS04g0331600,ZS04g0804400
ZS05g0559500,ZS07g0192000
ZS01g0669800,ZS07g0281900
ZS04g0736800,ZS01g0802100
ZS10g0262700,ZS05g0569900
ZS07g0140100,ZS04g0769100
ZS08g0037200,ZS05g0435700
ZS03g0295300,ZS04g0342000
ZS02g0644400,ZS01g0441600
ZS02g0713900,ZS05g0558200
ZS01g0714800,ZS11g0183800
ZS04g0773500,ZS04g0208300
ZS12g0056800,ZS02g0248900
ZS12g0148700,ZS12g0500900
ZS05g0258600,ZS06g0262000
ZS08g0045800,ZS03g0047600
ZS04g0668800,ZS08g0473300
ZS01g0742800,ZS12g0474000
ZS09g0104000,ZS06g0481800
ZS02g0403700,ZS11g0197900
ZS05g0092700,ZS06g0236200
ZS10g0095800,ZS11g0518900
ZS03g0507400,ZS07g0407100
ZS12g0326200,ZS04g0629900
ZS11g0104100,ZS07g0570700
ZS11g0325100,ZS06g0357200
ZS08g0368700,ZS01g0587000
ZS06g0442500,ZS10g0095000
ZS12g0125700,ZS02g0386400
ZS10g0142500,ZS04g0023800
ZS06g0629500,ZS02g0700900
ZS06g0559400,ZS09g0334600
ZS08g0523400,ZS04g0116200
ZS04g0088200,ZS02g0589200
ZS04g0747500,ZS08g0029000
ZS03g0026600,ZS12g0461600
ZS11g0067200,ZS11g0058000
ZS01g0184100,ZS12g0146300
ZS02g0548200,ZS12g0503300
ZS01g0813100,ZS06g0317800
ZS04g0208400,ZS03g0463100
ZS08g0041600,ZS10g0473400
ZS03g0268500,ZS02g0660700
ZS03g0271300,ZS10g0365900
ZS06g0222000,ZS07g0015100
ZS04g0317100,ZS02g0433700
ZS10g0055900,ZS01g0742200
ZS05g0583300,ZS02g0436400
ZS02g0017600,ZS04g0814200
ZS11g0093700,ZS06g0571700
ZS10g0324500,ZS06g0124300
ZS04g0330400,ZS08g0455300
ZS01g0333000,ZS08g0215300
ZS01g0581100,ZS07g0239500
ZS07g0123200,ZS02g0381100
ZS09g0203400,ZS06g0148500
ZS04g0791400,ZS06g0163900
ZS01g0370300,ZS06g0409800
ZS01g0186000,ZS06g0317800
ZS03g0408700,ZS07g0537500
ZS05g0092900,ZS04g0744400
ZS07g0419200,ZS01g0528300
ZS04g0270400,ZS06g0456800
ZS08g0135600,ZS08g0371800
ZS01g0282100,ZS10g0386900
ZS09g0236800,ZS01g0570800
ZS08g0218500,ZS06g0380900
ZS03g0492300,ZS08g0305000
ZS05g0194700,ZS10g0108000
ZS11g0231100,ZS03g0090900
ZS01g0553500,ZS10g0289300
ZS01g0498600,ZS01g0524900
ZS07g0206600,ZS11g0550800
ZS01g0805700,ZS04g0608400
ZS03g0217900,ZS04g0712600
ZS04g0413100,ZS08g0565900
ZS01g0667300,ZS10g0304900
ZS04g0432400,ZS12g0469600
ZS04g0627500,ZS06g0284000
ZS09g0141300,ZS10g0459500
ZS04g0571200,ZS11g0215900
ZS08g0138000,ZS10g0286800
ZS05g0352100,ZS11g0096500
ZS08g0396600,ZS10g0193500
ZS10g0428300,ZS07g0028700
ZS02g0105100,ZS11g0068700
ZS12g0279600,ZS03g0117200
ZS08g0302700,ZS03g0632600
ZS08g0554600,ZS06g0391300
ZS05g0520200,ZS04g0784900
ZS07g0385100,ZS03g0511800
ZS01g0308900,ZS12g0179100
ZS01g0688400,ZS01g0425900
ZS02g0195800,ZS03g0634200
ZS05g0367000,ZS12g0183600
ZS04g0802300,ZS02g0031600
ZS03g0823800,ZS06g0617000
ZS06g0483400,ZS11g0061900
ZS04g0698800,ZS04g0090500
ZS01g0715700,ZS07g0490600
ZS10g0359500,ZS01g0331800
ZS04g0116900,ZS11g0227000
ZS03g0161400,ZS06g0239900
ZS03g0188400,ZS09g0084200
ZS03g0167700,ZS06g0439800
ZS10g0041200,ZS07g0384500
ZS04g0018200,ZS01g0556000
ZS10g0259100,ZS08g0226700
ZS08g0480500,ZS01g0639800
ZS04g0630600,ZS05g0097000
ZS09g0029000,ZS05g0472000
ZS02g0678600,ZS01g0555500
ZS03g0750100,ZS03g0747600
ZS01g0729300,ZS07g0532000
ZS07g0284800,ZS10g0185500
ZS06g0136400,ZS09g0334400
ZS11g0377200,ZS04g0278300
ZS06g0330700,ZS01g0523300
ZS01g0131700,ZS06g0203000
ZS01g0214100,ZS03g0616600
ZS02g0508100,ZS02g0249200
ZS12g0431200,ZS07g0050100
ZS10g0365500,ZS06g0311300
ZS04g0794300,ZS03g0716000
ZS05g0412000,ZS08g0347300
ZS08g0450400,ZS09g0187500
ZS01g0157200,ZS01g0694800
ZS07g0547900,ZS08g0421300
ZS06g0235500,ZS11g0425700
ZS11g0518900,ZS10g0220600
ZS11g0024500,ZS12g0092600
ZS04g0232500,ZS06g0384800
ZS01g0616600,ZS03g0415800
ZS01g0457900,ZS03g0303600
ZS11g0434400,ZS10g0038100
ZS02g0324900,ZS07g0435500
ZS11g0458800,ZS06g0626600
ZS04g0414000,ZS11g0031900
ZS06g0439400,ZS04g0784900
ZS08g0308700,ZS04g0275000
ZS01g0717400,ZS07g0570100
ZS04g0438400,ZS08g0457700
ZS02g0286800,ZS07g0278100
ZS03g0354600,ZS07g0435000
ZS11g0396700,ZS01g0655500
ZS06g0160900,ZS05g0230400
ZS03g0110300,ZS04g0331000
ZS02g0655700,ZS07g0466000
ZS01g0484100,ZS07g0424800
ZS09g0173300,ZS12g0067000
ZS02g0104900,ZS04g0630300
ZS03g0342100,ZS05g0046000
ZS09g0064900,ZS04g0278900
ZS01g0384100,ZS01g0640400
ZS07g0157400,ZS08g0026500
ZS12g0105100,ZS05g0043400
ZS04g0196500,ZS09g0279300
ZS11g0098000,ZS01g0734700
ZS08g0236100,ZS11g0594700
ZS07g0012800,ZS12g0402900
ZS06g0482200,ZS06g0090200
ZS01g0294400,ZS07g0053900
ZS04g0667100,ZS06g0088100
ZS04g0770500,ZS06g0542200
ZS04g0085800,ZS07g0202200
ZS08g0540400,ZS02g0021800
ZS06g0192700,ZS01g0457400
ZS02g0576600,ZS11g0419600
ZS02g0173400,ZS07g0476900
ZS04g0128900,ZS02g0102600
ZS05g0026500,ZS01g0564800
ZS08g0624900,ZS03g0105500
ZS06g0125700,ZS01g0483600
ZS08g0416000,ZS03g0215800
ZS01g0131400,ZS08g0506800
ZS07g0490300,ZS05g0291100
ZS02g0438300,ZS11g0306300
ZS03g0579100,ZS08g0474800
ZS10g0388400,ZS07g0050700
ZS01g0189600,ZS10g0409200
ZS08g0018500,ZS06g0077400
ZS02g0023600,ZS06g0382500
ZS03g0284300,ZS07g0196900
ZS02g0038200,ZS03g0318100
ZS04g0437600,ZS07g0093800
ZS06g0320000,ZS11g0057800
ZS12g0177500,ZS03g0146000
ZS11g0575000,ZS08g0047400
ZS06g0387600,ZS07g0550000
ZS05g0471000,ZS08g0476300
ZS03g0355000,ZS03g0535300
ZS06g0219200,ZS02g0493300
ZS08g0483600,ZS08g0252500
ZS05g0161400,ZS12g0503900
ZS01g0815000,ZS09g0152700
ZS04g0550400,ZS06g0491800
ZS02g0628800,ZS01g0796600
ZS09g0316600,ZS09g0307900
ZS05g0460400,ZS04g0011100
ZS06g0259000,ZS02g0376100
ZS08g0589900,ZS11g0199600
ZS07g0544000,ZS10g0172000
ZS11g0622200,ZS07g0529600
ZS08g0322100,ZS07g0350800
ZS03g0511100,ZS02g0182200
ZS06g0579600,ZS12g0399400
ZS05g0441700,ZS02g0658400
ZS05g0286000,ZS11g0414100
ZS12g0130900,ZS07g0439100
ZS11g0461100,ZS01g0741100
ZS03g0543800,ZS12g0183300
ZS06g0309900,ZS10g0190500
ZS02g0096100,ZS12g0020600
ZS06g0616600,ZS05g0425700
ZS03g0105400,ZS11g0330800
ZS05g0220800,ZS05g0515000
ZS02g0591600,ZS01g0728200
ZS07g0585100,ZS03g0122700
ZS08g0587600,ZS07g0026500
ZS05g0190200,ZS06g0101300
ZS10g0442400,ZS01g0380800
ZS04g0699700,ZS07g0443300
ZS06g0093100,ZS01g0356400
ZS08g0171700,ZS03g0031300
ZS03g0220400,ZS02g0528700
ZS06g0535800,ZS10g0440400
ZS09g0429100,ZS04g0623200
ZS01g0356200,ZS09g0176000
ZS05g0426900,ZS04g0796800
ZS05g0284900,ZS08g0589100
ZS10g0401500,ZS04g0090400
ZS12g0232900,ZS05g0186300
ZS12g0148700,ZS06g0567300
ZS04g0656700,ZS03g0742400
ZS01g0384900,ZS04g0226800
ZS01g0690200,ZS10g0318300
ZS01g0056500,ZS02g0196500
ZS03g0017100,ZS05g0366600
ZS04g0372700,ZS02g0610100
ZS08g0018200,ZS11g0348300
ZS02g0038200,ZS06g0642000
ZS06g0599400,ZS07g0437500
ZS09g0269000,ZS02g0591500
ZS03g0410000,ZS01g0552000
ZS09g0300900,ZS09g0085700
ZS03g0293100,ZS08g0472400
ZS02g0161300,ZS05g0111700
ZS02g0588500,ZS11g0581400
ZS02g0721500,ZS02g0663000
ZS04g0335400,ZS11g0590400
ZS06g0528800,ZS02g0323200
ZS09g0365100,ZS05g0518700
ZS06g0315400,ZS05g0540700
ZS10g0457100,ZS02g0603700
ZS03g0493000,ZS06g0312600
ZS10g0322600,ZS03g0275300
ZS08g0501100,ZS05g0111100
ZS12g0016400,ZS07g0549400
ZS04g0258000,ZS05g0445200
ZS05g0117800,ZS09g0121400
ZS05g0437900,ZS05g0154900
ZS12g0280600,ZS05g0173000
ZS04g0758900,ZS05g0253800
ZS01g0197000,ZS12g0020700
ZS04g0601800,ZS03g0818100
ZS12g0531500,ZS12g0146900
ZS12g0066200,ZS12g0407700
ZS04g0397500,ZS11g0621700
ZS03g0033700,ZS06g0381400
ZS12g0253400,ZS08g0551300
ZS07g0256300,ZS03g0276600
ZS11g0431600,ZS02g0314800
ZS03g0659200,ZSUN01g00101
ZS07g0303500,ZS07g0477300
ZS01g0721400,ZS07g0154900
ZS06g0252200,ZS11g0413300
ZS06g0059600,ZS08g0011300
ZS01g0717400,ZS03g0562100
ZS06g0325500,ZS06g0048200
ZS05g0549100,ZS03g0240900
ZS08g0654900,ZS07g0092100
ZS11g0532600,ZS12g0230900
ZS12g0384000,ZS04g0605900
ZS03g0634800,ZS10g0370000
ZS11g0012300,ZS02g0179900
ZS05g0021700,ZS08g0547100
ZS07g0049100,ZS05g0283600
ZS02g0271900,ZS10g0038200
ZS10g0047600,ZS07g0534600
ZS10g0406500,ZS08g0630600
ZS02g0165500,ZS02g0163700
ZS09g0078600,ZS08g0215300
ZS04g0453200,ZS06g0370300
ZS09g0050500,ZS04g0571300
ZS12g0341100,ZS01g0143600
ZS07g0187700,ZS05g0602700
