Annotation1,Annotation2
ZS08g0440900,ZS04g0742850
ZS01g0242900,ZS02g0632000
ZS04g0062800,ZS04g0080200
ZS01g0790300,ZS08g0040600
ZS12g0135500,ZS10g0023800
ZS02g0159900,ZS01g0348800
ZS10g0402600,ZS04g0603500
ZS01g0537100,ZS08g0255500
ZS02g0373000,ZS09g0035400
ZS03g0355800,ZS05g0310000
ZS03g0123000,ZS12g0092400
ZS10g0039700,ZS02g0012000
ZS01g0312700,ZS02g0643600
ZS08g0320200,ZS02g0443000
ZS03g0337500,ZS06g0013400
ZS06g0096500,ZS08g0628700
ZS04g0811900,ZS01g0450000
ZS07g0099200,ZS02g0233400
ZS05g0023800,ZS04g0631800
ZS05g0592500,ZS10g0285200
ZS07g0413500,ZS04g0182500
ZS10g0305700,ZS01g0559900
ZS05g0366100,ZS07g0332700
ZS11g0364100,ZS12g0258800
ZS09g0017000,ZS01g0776600
ZS03g0082200,ZS11g0062700
ZS11g0222400,ZS06g0265500
ZS02g0242100,ZS04g0630000
ZS06g0291400,ZS02g0183100
ZS01g0707000,ZS06g0633500
ZS02g0345500,ZS11g0228500
ZS05g0016700,ZS07g0200200
ZS05g0546800,ZS03g0617200
ZS12g0278400,ZS04g0781700
ZS12g0044700,ZS04g0799300
ZS02g0170000,ZS06g0522800
ZS01g0323800,ZS11g0186400
ZS12g0504000,ZS03g0563800
ZS01g0449700,ZS05g0095600
ZS02g0242200,ZS10g0093500
ZS02g0309000,ZS11g0551100
ZS11g0515000,ZS08g0057000
ZS01g0015200,ZS07g0154300
ZS02g0498000,ZS05g0514900
ZS01g0701100,ZS06g0378600
ZS05g0095400,ZS11g0346200
ZS10g0215800,ZS06g0287100
ZS06g0305700,ZS11g0351100
ZS03g0287900,ZS10g0382800
ZS08g0213400,ZS10g0298100
ZS04g0038300,ZS12g0153500
ZS12g0139800,ZS12g0015200
ZS08g0588500,ZS04g0715600
ZS06g0172200,ZS04g0336500
ZS05g0398900,ZS10g0180000
ZS12g0384800,ZS07g0529900
ZS03g0179000,ZS11g0307800
ZS10g0439700,ZS09g0235400
ZS01g0803100,ZS11g0304700
ZS01g0612100,ZS11g0421200
ZS11g0429100,ZS11g0358100
ZS12g0222400,ZS10g0239500
ZS11g0435300,ZS01g0218000
ZS07g0069000,ZS12g0149100
ZS06g0573800,ZS02g0613800
ZS03g0182000,ZS09g0183100
ZS02g0146200,ZS11g0327600
ZS07g0171600,ZS07g0372800
ZS04g0763000,ZS12g0164300
ZS10g0365600,ZS02g0318000
ZS08g0611900,ZS11g0412700
ZS03g0715900,ZS02g0711500
ZS04g0664500,ZS03g0514400
ZS04g0431900,ZS03g0299100
ZS06g0102300,ZS05g0396500
ZS02g0217700,ZS09g0312900
ZS04g0208200,ZS08g0166500
ZS06g0643500,ZS03g0561600
ZS12g0469000,ZS07g0303000
ZS08g0552400,ZS07g0569500
ZS12g0140800,ZS07g0068400
ZS03g0407500,ZS12g0054100
ZS10g0308000,ZS08g0251600
ZS07g0204100,ZS05g0261400
ZS05g0166100,ZS07g0245900
ZS08g0641000,ZS09g0140200
ZS07g0438800,ZS05g0076700
ZS05g0129900,ZS03g0042000
ZS01g0055700,ZS01g0452100
ZS03g0073100,ZS11g0594100
ZS03g0186500,ZS04g0431800
ZS11g0509900,ZS06g0036500
ZS05g0214800,ZS08g0642800
ZS05g0564000,ZS12g0502700
ZS05g0573000,ZS03g0316100
ZS02g0430400,ZS01g0051500
ZS01g0237200,ZS07g0566900
ZS08g0423900,ZS12g0010700
ZS08g0324800,ZS06g0149800
ZS08g0153800,ZS01g0424000
ZS03g0155500,ZS08g0267800
ZS08g0413200,ZS03g0314100
ZS12g0226500,ZS06g0236200
ZS08g0443100,ZS03g0537700
ZS04g0338900,ZS11g0074900
ZS03g0475200,ZS10g0010300
ZS07g0183400,ZS08g0312400
ZS06g0100300,ZS03g0104900
ZS10g0033000,ZS08g0565700
ZS12g0462300,ZS08g0371400
ZS10g0213000,ZS05g0162900
ZS07g0086900,ZS07g0116600
ZS02g0315200,ZS03g0097600
ZS04g0677100,ZS02g0430100
ZS04g0636300,ZS04g0368600
ZS04g0503700,ZS12g0199100
ZS03g0315900,ZS03g0814200
ZS01g0574800,ZS04g0520000
ZS05g0440300,ZS08g0120000
ZS11g0104100,ZS01g0672100
ZS08g0639300,ZS11g0315800
ZS06g0148400,ZS02g0253600
ZS11g0016600,ZS04g0084500
ZS06g0233500,ZS03g0047700
ZS03g0513200,ZS08g0326700
ZS03g0709900,ZS02g0022100
ZS07g0096600,ZS02g0430900
ZS09g0157200,ZS07g0091800
ZS12g0477100,ZS05g0290700
ZS06g0173000,ZS05g0428300
ZS03g0181500,ZS01g0056300
ZS01g0452300,ZS01g0536700
ZS01g0541500,ZS02g0480800
ZS11g0051400,ZS09g0183300
ZS04g0206700,ZS06g0661500
ZS04g0398900,ZS12g0255800
ZS10g0478400,ZS01g0606700
ZS12g0061600,ZS12g0154400
ZS05g0181500,ZS04g0661200
ZS09g0221100,ZS04g0758800
ZS04g0494600,ZS04g0082300
ZS02g0593200,ZS02g0118400
ZS06g0119100,ZS06g0644100
ZS11g0213400,ZS05g0466900
ZS02g0507200,ZS07g0484500
ZS10g0091300,ZS01g0602500
ZS01g0502300,ZS02g0420500
ZS10g0105600,ZS10g0242200
ZS06g0291500,ZS01g0026300
ZS07g0184200,ZS10g0268900
ZS10g0087800,ZS08g0232900
ZS07g0253800,ZS07g0202700
ZS03g0476300,ZS02g0436300
ZS11g0206200,ZS07g0472700
ZS11g0269600,ZS03g0343500
ZS09g0063400,ZS04g0730700
ZS03g0175600,ZS03g0071600
ZS07g0474200,ZS02g0232600
ZS05g0224400,ZS02g0638300
ZS02g0102100,ZS01g0119200
ZS11g0313900,ZS05g0369000
ZS03g0410100,ZS06g0635200
ZS03g0170800,ZS03g0201800
ZS02g0446900,ZS12g0170000
ZS06g0517100,ZS08g0375600
ZS05g0185500,ZS04g0756200
ZS04g0624000,ZS02g0592600
ZS03g0658500,ZS08g0171600
ZS05g0370200,ZS04g0646500
ZS06g0627300,ZS11g0389600
ZS05g0048400,ZS05g0176400
ZS09g0072800,ZS03g0150400
ZS10g0063100,ZS04g0487100
ZS09g0050200,ZS07g0116900
ZS02g0286500,ZS10g0290100
ZS08g0629400,ZS10g0100600
ZS03g0538200,ZS11g0532200
ZS06g0518700,ZS04g0672400
ZS02g0115900,ZS10g0183400
ZS07g0459100,ZS03g0733200
ZS05g0079400,ZS02g0489600
ZS04g0479400,ZS06g0506200
ZS12g0276800,ZS01g0214300
ZS08g0286100,ZS08g0104000
ZS10g0302400,ZS08g0194800
ZS01g0385500,ZS09g0051800
ZS10g0327500,ZS06g0356300
ZS06g0010100,ZS07g0069000
ZS04g0765700,ZS11g0208600
ZS01g0151600,ZS08g0325700
ZS01g0211100,ZS12g0337200
ZS08g0457800,ZS01g0816100
ZS11g0228500,ZS01g0748400
ZS02g0117600,ZS06g0386300
ZS04g0668500,ZS01g0153300
ZS10g0406100,ZS04g0651700
ZS12g0446100,ZS03g0269900
ZS11g0393200,ZS02g0321900
ZS12g0397900,ZS03g0095500
ZS03g0185800,ZS10g0376700
ZS12g0392600,ZS05g0228400
ZS06g0307100,ZS10g0300800
ZS03g0631900,ZS01g0786400
ZS04g0173000,ZS06g0150100
ZS11g0508700,ZS10g0187700
ZS09g0338300,ZS12g0198800
ZS02g0720100,ZS10g0263700
ZS10g0114600,ZS02g0033400
ZS06g0535700,ZS03g0205100
ZS05g0116600,ZS10g0391100
ZS03g0720300,ZS08g0426600
ZS09g0427100,ZS03g0517300
ZS02g0043700,ZS08g0308100
ZS10g0294600,ZS07g0331500
ZS02g0394500,ZS05g0184400
ZS08g0302700,ZS03g0635700
ZS11g0198900,ZS01g0632900
ZS04g0059900,ZS06g0458400
ZS10g0113100,ZS11g0089200
ZS09g0386300,ZS08g0229600
ZS11g0437900,ZS06g0634700
ZS06g0643000,ZS01g0724000
ZS11g0127500,ZS09g0044200
ZS06g0124100,ZS04g0233300
ZS10g0442700,ZS01g0751000
ZS11g0011400,ZS05g0117700
ZS02g0107000,ZS03g0185200
ZS08g0288300,ZS05g0550200
ZS03g0393000,ZS08g0445300
ZS02g0293100,ZS04g0631900
ZS10g0065300,ZS09g0241300
ZS09g0353200,ZS08g0372000
ZS08g0415300,ZS08g0189100
ZS09g0028200,ZS07g0529600
ZS02g0628800,ZS02g0054000
ZS04g0499300,ZS06g0159400
ZS04g0077900,ZS04g0674200
ZS07g0274700,ZS10g0280900
ZS03g0303000,ZS01g0072500
ZS02g0076200,ZS07g0044000
ZS10g0336600,ZS12g0414000
ZS12g0224400,ZS01g0578000
ZS08g0471400,ZS04g0238300
ZS11g0496900,ZS02g0431600
ZS03g0536900,ZS07g0555700
ZS08g0171500,ZS10g0278800
ZS03g0318300,ZS02g0220200
ZS07g0017700,ZS02g0150300
ZS09g0336100,ZS06g0323500
ZS01g0617400,ZS01g0455000
ZS03g0634600,ZS01g0173700
ZS06g0662400,ZS11g0072900
ZS04g0496300,ZS12g0019900
ZS09g0385400,ZS01g0550000
ZS04g0239500,ZS10g0407600
ZS01g0570000,ZS06g0472200
ZS07g0125500,ZS01g0262500
ZS02g0704300,ZS07g0068300
ZS01g0478600,ZS05g0442600
ZS04g0595700,ZS12g0174300
ZS01g0454200,ZS01g0041300
ZS01g0084700,ZS04g0516600
ZS09g0309100,ZS06g0613800
ZS07g0565400,ZS01g0060000
ZS10g0068000,ZS02g0248000
ZS09g0039700,ZS10g0267600
ZS02g0301000,ZS03g0412700
ZS11g0231800,ZS07g0156700
ZS05g0385600,ZS03g0257300
ZS04g0546200,ZS01g0066900
ZS01g0231900,ZS09g0432300
ZS01g0374600,ZS03g0297000
ZS02g0440600,ZS05g0590100
ZS10g0264100,ZS11g0334300
ZS04g0088000,ZS12g0214400
ZS05g0150600,ZS03g0650700
ZS04g0017700,ZS08g0173700
ZS04g0146300,ZS06g0322200
ZS12g0401300,ZS08g0562500
ZS06g0625200,ZS04g0654900
ZS06g0120400,ZS06g0483600
ZS06g0010100,ZS11g0197900
ZS02g0609200,ZS01g0808900
ZS09g0232900,ZS10g0348200
ZS07g0459000,ZS06g0100000
ZS01g0372000,ZS09g0026400
ZS01g0296200,ZS01g0498800
ZS11g0438300,ZS11g0563800
ZS06g0188400,ZS04g0188500
ZS03g0031500,ZS12g0160900
ZS05g0608500,ZS01g0015300
ZS12g0454800,ZS03g0716800
ZS09g0270900,ZS12g0182100
ZS05g0254100,ZS06g0372600
ZS08g0311600,ZS06g0477300
ZS08g0137000,ZS02g0384400
ZS11g0123200,ZS04g0768200
ZS03g0710300,ZS08g0612700
ZS03g0042900,ZS01g0288700
ZS02g0484900,ZS12g0409800
ZS03g0062400,ZS01g0258900
ZS07g0425800,ZS04g0555700
ZS03g0115800,ZS12g0177700
ZS09g0325200,ZS11g0324700
ZS05g0095000,ZS12g0129800
ZS02g0284700,ZS10g0173600
ZS04g0317200,ZS04g0750900
ZS06g0280200,ZS11g0394900
ZS01g0805700,ZS01g0723100
ZS10g0130600,ZS04g0701500
ZS07g0419400,ZS07g0246300
ZS08g0502700,ZS07g0584400
ZS02g0147600,ZS11g0043400
ZS08g0039800,ZS12g0034500
ZS12g0016600,ZS12g0198800
ZS03g0275800,ZS06g0509000
ZS08g0420800,ZS02g0604500
ZS05g0020300,ZS04g0171400
ZS01g0616100,ZS02g0106700
ZS01g0453400,ZS07g0430500
ZS03g0058400,ZS11g0018000
ZS08g0281700,ZS07g0537200
ZS09g0287800,ZS03g0163600
ZS06g0052400,ZS11g0497900
ZS08g0165900,ZS12g0256400
ZS01g0794400,ZS08g0383000
ZS03g0483100,ZS11g0365800
ZS05g0587100,ZS01g0389300
ZS01g0118500,ZS02g0349400
ZS02g0033600,ZS12g0291800
ZS04g0480800,ZS08g0385400
ZS02g0596400,ZS08g0306600
ZS01g0077800,ZS03g0582100
ZS07g0381400,ZS07g0523500
ZS04g0716900,ZS02g0231500
ZS01g0012900,ZS11g0022200
ZS08g0437800,ZS09g0350900
ZS04g0397300,ZS08g0056600
ZS04g0019700,ZS09g0361400
ZS11g0518200,ZS10g0337500
ZS11g0101200,ZS09g0069700
ZS08g0173800,ZS04g0426200
ZS03g0504200,ZS05g0081500
ZS05g0120400,ZS03g0210200
ZS11g0365800,ZS07g0066400
ZS01g0118700,ZS05g0051300
ZS06g0199300,ZS08g0469500
ZS03g0634300,ZS07g0464700
ZS02g0346500,ZS06g0202500
ZS09g0330600,ZS09g0080600
ZS11g0418600,ZS05g0431000
ZS01g0684300,ZS01g0816900
ZS09g0259700,ZS08g0250700
ZS07g0344300,ZS08g0439100
ZS04g0717700,ZS02g0630500
ZS04g0805700,ZS07g0339800
ZS06g0233600,ZS05g0568500
ZS08g0621200,ZS01g0787900
ZS11g0063300,ZS06g0612500
ZS05g0536000,ZS01g0600000
ZS11g0350200,ZS12g0023200
ZS12g0226000,ZS01g0310800
ZS02g0165100,ZS09g0412700
ZS01g0175700,ZS06g0265800
ZS06g0139900,ZS09g0298300
ZS11g0527700,ZS05g0494000
ZS01g0640900,ZS02g0253100
ZS04g0646500,ZS05g0492000
ZS03g0166800,ZS03g0105100
ZS02g0632100,ZS10g0181400
ZS10g0323600,ZS11g0282000
ZS06g0405700,ZS02g0060800
ZS01g0707400,ZS11g0426400
ZS12g0407300,ZS06g0286500
ZS05g0458300,ZS06g0459800
ZS01g0532800,ZS07g0120600
ZS03g0164500,ZS06g0370000
ZS09g0319600,ZS10g0219900
ZS05g0047000,ZS08g0526000
ZS03g0268400,ZS01g0689600
ZS01g0284100,ZS11g0532800
ZS04g0639200,ZS08g0056400
ZS11g0316800,ZS05g0244000
ZS06g0429300,ZS07g0210700
ZS02g0183700,ZS05g0121100
ZS04g0595500,ZS07g0463300
ZS02g0394200,ZS03g0214500
ZS03g0743100,ZS12g0373500
ZS08g0482000,ZS07g0086800
ZSUN02g00116,ZS02g0036800
ZS02g0423900,ZS10g0393200
ZS11g0481800,ZS02g0212500
ZS01g0237900,ZS04g0738900
ZS03g0204700,ZS01g0746200
ZS10g0022800,ZS03g0582900
ZS05g0463400,ZS02g0167100
ZS09g0433000,ZS10g0245000
ZS05g0167300,ZS06g0072500
ZS04g0521300,ZS03g0184600
ZS11g0185200,ZS03g0210500
ZS02g0110600,ZS06g0293400
ZS10g0032500,ZS11g0299900
ZS09g0173300,ZS07g0089400
ZS01g0811100,ZS01g0023500
ZS05g0589500,ZS02g0524000
ZS09g0119900,ZS06g0617500
ZS08g0545500,ZS03g0135800
ZS12g0224100,ZS07g0016700
ZS04g0518900,ZS07g0439500
ZS04g0445500,ZS09g0391300
ZS12g0083900,ZS01g0463400
ZS09g0308000,ZS03g0763300
ZS05g0048900,ZS02g0386000
ZS02g0395400,ZS11g0167500
ZS04g0330600,ZS03g0124000
ZS01g0287100,ZS07g0011800
ZS01g0121800,ZS04g0699700
ZS02g0073200,ZS04g0431200
ZS01g0183500,ZS11g0226700
ZS02g0182100,ZS03g0032100
ZS02g0334200,ZS04g0653000
ZS07g0346600,ZS01g0668900
ZS04g0189500,ZS06g0195100
ZS06g0321500,ZS08g0637500
ZS01g0074000,ZS01g0352100
ZS04g0053800,ZS01g0795800
ZS11g0520900,ZS01g0496100
ZS09g0277900,ZS02g0270700
ZS01g0086900,ZS05g0382200
ZS12g0137200,ZS06g0097500
ZS08g0115900,ZS03g0393700
ZS11g0039300,ZS01g0212200
ZS01g0378400,ZS03g0411200
ZS12g0055600,ZS05g0027400
ZS10g0223100,ZS09g0389200
ZS09g0283100,ZS12g0293200
ZS01g0040000,ZS12g0406500
ZS05g0360900,ZS03g0561100
ZS05g0137000,ZS05g0354800
ZS12g0447300,ZS12g0313700
ZS09g0025300,ZS03g0568000
ZS09g0305800,ZS12g0358800
ZS12g0127100,ZS07g0197700
ZS04g0386400,ZS09g0360200
ZS09g0240900,ZS01g0376200
ZS12g0182000,ZS07g0303500
ZS11g0428600,ZS07g0447700
ZS04g0238900,ZS11g0318800
ZS03g0541700,ZS03g0810800
ZS07g0181700,ZS05g0510700
ZS12g0433700,ZS09g0197200
ZS12g0413900,ZS09g0118500
ZS12g0045900,ZS05g0427300
ZS09g0358700,ZS10g0108500
ZS08g0424200,ZS03g0712900
ZS12g0094900,ZS02g0461400
ZS04g0227700,ZS02g0097300
ZS06g0504300,ZS03g0471100
ZS06g0339300,ZS11g0329800
ZS11g0598800,ZS04g0597100
ZS10g0036200,ZS03g0148200
ZS08g0026100,ZS01g0533700
ZS11g0593200,ZS11g0130500
ZS03g0050300,ZS02g0589300
ZS08g0214100,ZS06g0404500
ZS10g0026000,ZS05g0402300
ZS11g0485600,ZS04g0788200
ZS03g0164600,ZS08g0268500
ZS09g0198400,ZS07g0344600
ZS04g0496100,ZS11g0345500
ZS12g0227800,ZS11g0418200
ZS09g0173900,ZS02g0061400
ZS10g0302100,ZS05g0340100
ZS01g0504100,ZS10g0055400
ZS02g0678000,ZS11g0330700
ZS02g0129100,ZS06g0540600
ZS03g0191500,ZS10g0170300
ZS01g0061000,ZS01g0400600
ZS03g0565500,ZS11g0199900
ZS07g0142200,ZS06g0370400
ZS10g0127900,ZS05g0175900
ZS01g0261000,ZS02g0375200
ZS03g0508400,ZS10g0354900
ZS02g0561500,ZS10g0181800
ZS01g0191700,ZS10g0102000
ZS05g0224900,ZS03g0314600
ZS07g0421600,ZS03g0392400
ZS11g0029200,ZS07g0448200
ZS02g0112000,ZS06g0328500
ZS03g0717900,ZS08g0131000
ZS03g0581800,ZS01g0458600
ZS01g0500500,ZS04g0053700
ZS03g0183000,ZS01g0020800
ZS10g0024400,ZS06g0574100
ZS01g0714100,ZS04g0497100
ZS07g0392200,ZS06g0618100
ZS03g0171800,ZS04g0494300
ZS01g0254300,ZS03g0724200
ZS06g0569600,ZS04g0188500
ZS03g0010700,ZS05g0148100
ZS09g0084700,ZS05g0605000
ZS06g0513100,ZS02g0640200
ZS03g0727100,ZS06g0237900
ZS03g0068000,ZS01g0528600
ZS01g0568100,ZS01g0326300
ZS12g0220300,ZS01g0602900
ZS03g0205900,ZS04g0127600
ZS05g0470900,ZS11g0431000
ZS03g0813300,ZS06g0598700
ZS07g0299600,ZS02g0610400
ZS08g0190500,ZS08g0602600
ZS05g0252900,ZS05g0519800
ZS03g0276400,ZS03g0825700
ZS04g0076900,ZS01g0026200
ZS09g0429200,ZS11g0088700
ZS04g0592700,ZS05g0512800
ZS04g0657200,ZS02g0179200
ZS01g0185300,ZS11g0597600
ZS02g0391700,ZS09g0329400
ZS07g0174600,ZS04g0054200
ZS06g0125300,ZS02g0285700
ZS05g0178900,ZS07g0185900
ZS09g0151600,ZS11g0089400
ZS04g0080700,ZS09g0152000
ZS11g0431800,ZS04g0743500
ZS08g0644400,ZS03g0243100
ZS12g0105600,ZS07g0248300
ZS08g0134300,ZS09g0041000
ZS12g0168800,ZS01g0816100
ZS07g0354000,ZS08g0168500
ZS03g0519600,ZS07g0465000
ZS06g0600900,ZS01g0318100
ZS02g0621300,ZS06g0328200
ZS07g0584300,ZS04g0490300
ZS09g0124000,ZS11g0432700
ZSUN02g00114,ZS06g0623100
ZS07g0545700,ZS06g0311000
ZS05g0030700,ZS01g0457100
ZS03g0795700,ZS07g0493100
ZS09g0322100,ZS10g0262900
ZS03g0714900,ZS07g0341700
ZS06g0584500,ZS04g0021900
ZS07g0387300,ZS03g0560600
ZS03g0717600,ZS04g0588600
ZS10g0184300,ZS05g0182500
ZS11g0022100,ZS04g0294100
ZS01g0147400,ZS02g0308500
ZS01g0027100,ZS12g0083800
ZS10g0046900,ZS09g0409100
ZS04g0653500,ZS11g0396300
ZS09g0340100,ZS12g0117500
ZS04g0015600,ZS10g0428100
ZS02g0219800,ZS11g0232800
ZS12g0227500,ZS11g0022600
ZS09g0304100,ZS03g0223100
ZS07g0093200,ZS05g0460800
ZS07g0506600,ZS01g0405400
ZS12g0063700,ZS04g0085100
ZS01g0346400,ZS05g0411000
ZS04g0281100,ZS12g0250800
ZS05g0229800,ZS01g0248300
ZS02g0665800,ZS10g0042000
ZS01g0399100,ZS07g0527400
ZS01g0584900,ZS08g0300500
ZS10g0088800,ZS06g0453500
ZS12g0262200,ZS01g0816300
ZS04g0756200,ZS06g0460400
ZS08g0252300,ZS01g0601100
ZS08g0040400,ZS12g0326400
ZS11g0093800,ZS09g0332900
ZS01g0040700,ZS07g0346700
ZS12g0492500,ZS07g0556800
ZS10g0438200,ZS07g0256400
ZS03g0341700,ZS08g0541000
ZS05g0182800,ZS02g0181400
ZS09g0025500,ZS08g0170200
ZS11g0032400,ZS07g0178200
ZS02g0662500,ZS04g0356800
ZS02g0168200,ZS11g0066300
ZS12g0280000,ZS07g0441400
ZS05g0113200,ZS05g0541500
ZS03g0480200,ZS08g0383100
ZS05g0407800,ZS05g0242700
ZS01g0012000,ZS04g0051400
ZS08g0606700,ZS11g0326400
ZS04g0676000,ZS02g0037900
ZS09g0323700,ZS03g0178500
ZS04g0571400,ZS09g0219000
ZS07g0171200,ZS12g0201000
ZS06g0090300,ZS05g0387700
ZS05g0278900,ZS12g0223600
ZS06g0509400,ZS07g0461400
ZS11g0236900,ZS11g0075700
ZS01g0030500,ZS03g0612300
ZS06g0316300,ZS01g0384800
ZS06g0536100,ZS04g0777700
ZS05g0217600,ZS10g0067000
ZS10g0156300,ZS03g0184500
ZS08g0311900,ZS09g0197800
ZS06g0510100,ZS05g0223600
ZS05g0601700,ZS10g0379600
ZS01g0195000,ZS11g0240800
ZS01g0318700,ZS06g0576300
ZS10g0322700,ZS05g0274700
ZS11g0197200,ZS06g0503500
ZS06g0103200,ZS01g0290200
ZS08g0588300,ZS08g0197900
ZS11g0591100,ZS05g0153800
ZS03g0479200,ZS12g0230500
ZS08g0429100,ZS05g0251100
ZS02g0252200,ZS07g0529700
ZS09g0398600,ZS05g0166300
ZS12g0496100,ZS01g0068200
ZS03g0140000,ZS04g0022000
ZS10g0305900,ZS02g0040900
ZS01g0611700,ZS09g0237600
ZS09g0385000,ZS06g0434700
ZS04g0435200,ZS02g0221900
ZS04g0036300,ZS10g0323800
ZS11g0252800,ZS02g0442900
ZS04g0130200,ZS02g0075200
ZS03g0462200,ZS08g0367800
ZS06g0305900,ZS01g0718500
ZS01g0217900,ZS07g0055200
ZS04g0010100,ZS09g0018600
ZS01g0024500,ZS06g0405500
ZS11g0465600,ZS11g0075700
ZS10g0427500,ZS06g0374000
ZS12g0029800,ZS02g0054400
ZS12g0298000,ZS05g0339900
ZS11g0282100,ZS08g0474000
ZS06g0574000,ZS08g0367800
ZS08g0018900,ZS03g0147800
ZS07g0051700,ZS11g0516900
ZS01g0247800,ZS01g0578700
ZS05g0565100,ZS11g0514400
ZS07g0407400,ZS09g0017000
ZS02g0235400,ZS02g0705500
ZS04g0592200,ZS02g0033800
ZS10g0355600,ZS02g0174100
ZS04g0631700,ZS12g0533900
ZS02g0393600,ZS07g0570600
ZS10g0398900,ZS07g0452800
ZS11g0562200,ZS03g0238900
ZS06g0354800,ZS05g0429200
ZS06g0530700,ZS05g0556200
ZS12g0466900,ZS05g0356600
ZS06g0220500,ZS10g0029300
ZS09g0300300,ZS07g0557800
ZS07g0586000,ZS09g0147400
ZS11g0522100,ZS03g0341200
ZS04g0131200,ZS06g0232500
ZS09g0264300,ZS08g0309700
ZS07g0564300,ZS11g0518500
ZS03g0708800,ZS03g0276200
ZS03g0086300,ZS10g0331300
ZS10g0352500,ZS06g0518800
ZS01g0460700,ZS06g0316700
ZS06g0328800,ZS10g0439400
ZS06g0149800,ZS07g0574400
ZS02g0437600,ZS08g0567000
ZS08g0565400,ZS06g0015000
ZS06g0598000,ZS04g0082000
ZS12g0453600,ZS12g0173700
ZS07g0392200,ZS01g0789400
ZS10g0351600,ZS05g0180400
ZS05g0573300,ZS05g0284700
ZS01g0566600,ZS03g0187100
ZS05g0399900,ZS06g0204400
ZS01g0258700,ZS09g0313600
ZS01g0018600,ZS11g0599300
ZS10g0223700,ZS02g0601100
ZS12g0061000,ZS05g0157800
ZS07g0437100,ZS08g0229900
ZS01g0656100,ZS01g0679600
ZS02g0058600,ZS03g0614200
ZS07g0153400,ZS03g0191000
ZS10g0092700,ZS12g0298100
ZS07g0432400,ZS10g0455500
ZS02g0375400,ZS02g0279400
ZS09g0190700,ZS04g0789900
ZS10g0017700,ZS02g0010000
ZS06g0049600,ZS09g0162000
ZS07g0180500,ZS12g0078500
ZS03g0177100,ZS10g0219500
ZS09g0156800,ZS05g0155800
ZS11g0597800,ZS01g0535100
ZS07g0348500,ZS10g0062100
ZS04g0521100,ZS04g0118800
ZS07g0406700,ZS01g0092800
ZS08g0641900,ZS12g0455600
ZS04g0338400,ZS03g0012400
ZS03g0462000,ZS09g0266200
ZS05g0210500,ZS09g0425100
ZS05g0422500,ZS11g0582000
ZS03g0138300,ZS10g0330100
ZS06g0060700,ZS01g0805500
ZS08g0090000,ZS11g0329700
ZS05g0011600,ZS02g0280700
ZS09g0272000,ZS05g0158700
ZS02g0433600,ZS09g0176100
ZS07g0359900,ZS09g0305800
ZS04g0122500,ZS04g0718600
ZS10g0244600,ZS02g0607400
ZS02g0315800,ZS04g0792300
ZS06g0204300,ZS05g0593700
ZS01g0774200,ZS11g0606400
ZS12g0267900,ZS10g0056400
ZS09g0335200,ZS05g0176100
ZS04g0732900,ZS09g0205300
ZS12g0371500,ZS03g0709200
ZS03g0296300,ZS05g0061400
ZS11g0200900,ZS04g0715200
ZS08g0315900,ZS01g0684500
ZS06g0258800,ZS02g0632800
ZS05g0592100,ZS12g0408900
ZS08g0213500,ZS01g0755000
ZS01g0148200,ZS01g0494900
ZS05g0018700,ZS09g0077400
ZS07g0082800,ZS06g0143800
ZS03g0156600,ZS11g0182800
ZS01g0802000,ZS03g0462600
ZS11g0320400,ZS10g0060600
ZS11g0268000,ZS07g0208900
ZS11g0101600,ZS12g0297800
ZS05g0020200,ZS01g0151100
ZS10g0446600,ZS01g0642000
ZS10g0436200,ZS10g0458500
ZS04g0080200,ZS08g0288200
ZS04g0535700,ZS02g0277600
ZS08g0482900,ZS10g0048400
ZS03g0735300,ZS07g0426500
ZS02g0048200,ZS12g0500300
ZS12g0156000,ZS02g0673700
ZS07g0433300,ZS06g0294100
ZS04g0387800,ZS03g0690900
ZS01g0146500,ZS05g0546600
ZS02g0708700,ZS07g0465200
ZS04g0679700,ZS02g0126000
ZS07g0471000,ZS07g0540900
ZS01g0582700,ZS07g0212100
ZS12g0434000,ZS11g0446400
ZS11g0017100,ZS04g0373200
ZS01g0241600,ZS01g0083400
ZS02g0058100,ZS07g0468800
ZS02g0066000,ZS03g0279500
ZS12g0174700,ZS10g0444700
ZS07g0254300,ZS02g0078000
ZS03g0782900,ZS03g0414300
ZS05g0128200,ZS02g0485900
ZS03g0044700,ZS08g0089100
ZS05g0588300,ZS11g0414200
ZS05g0572400,ZS03g0491200
ZS05g0118200,ZS08g0164500
ZS10g0400900,ZS11g0075200
ZS03g0154300,ZS01g0042800
ZS12g0295100,ZS09g0269800
ZS08g0045300,ZS08g0463600
ZS02g0043900,ZS03g0027100
ZS07g0459200,ZS11g0555300
ZS01g0802800,ZS02g0112200
ZS04g0185100,ZS07g0182600
ZS04g0548800,ZS02g0527400
ZS03g0690300,ZS02g0135300
ZS03g0075500,ZS04g0189600
ZS04g0256600,ZS01g0501200
ZS11g0428500,ZS02g0427900
ZS08g0479600,ZS05g0253500
ZS07g0025500,ZS02g0228600
ZS01g0194900,ZS10g0296200
ZS10g0032800,ZS03g0659000
ZS01g0646800,ZS06g0287100
ZS12g0235100,ZS08g0483400
ZS11g0364400,ZS09g0050000
ZS12g0461300,ZS03g0275400
ZS07g0211600,ZS04g0096700
ZS10g0332300,ZS06g0043400
