Annotation1,Annotation2
MH01g0423400,MH11g0163900
MH04g0407100,MH02g0478200
MH04g0110000,MH09g0226700
MH09g0067300,MH02g0695100
MH05g0423200,MH03g0496700
MH02g0202100,MH08g0338600
MH02g0111100,MH03g0014600
MH01g0147000,MH01g0296000
MH04g0293800,MH12g0392200
MH04g0450400,MH06g0311500
MH02g0700700,MH05g0087800
MH01g0193800,MH06g0572100
MH06g0026600,MH10g0428000
MH04g0575600,MH10g0132500
MH11g0614100,MH04g0037800
MH10g0018300,MH01g0382600
MHUN02g00109,MH03g0287400
MH06g0122600,MH01g0403600
MH04g0358800,MH01g0414500
MH06g0691100,MH04g0534200
MH03g0110500,MH10g0370700
MH07g0134800,MH08g0343700
MH09g0463500,MH01g0380500
MH12g0188400,MH03g0675200
MH08g0359000,MH03g0445000
MH02g0696300,MH09g0229100
MH03g0178100,MH11g0028000
MH07g0551600,MH09g0410100
MH01g0453800,MH11g0039600
MH05g0404500,MH03g0172800
MH03g0333700,MH09g0397100
MH10g0182100,MH11g0449500
MH02g0460500,MH07g0394900
MH12g0050400,MH07g0520200
MH03g0147000,MH12g0278400
MH07g0265700,MH07g0398000
MH08g0254700,MH04g0277800
MH02g0196900,MH11g0355800
MH07g0165200,MH01g0793200
MH11g0653400,MH02g0051600
MH03g0727400,MH12g0055000
MH04g0111600,MH09g0143300
MH10g0012500,MH12g0414100
MH10g0071700,MH03g0461800
MH01g0426800,MH08g0486500
MH02g0506200,MH02g0205300
MH02g0607300,MH11g0015900
MH10g0402300,MH05g0146000
MH04g0193100,MH05g0456300
MH08g0474600,MH11g0170900
MH01g0031900,MH02g0024900
MH06g0073800,MH11g0520200
MH07g0396400,MH02g0315600
MH04g0103700,MH06g0161000
MH01g0818800,MH10g0262800
MH01g0667500,MH10g0091300
MH09g0322100,MH09g0035200
MH03g0134800,MH02g0547700
MH02g0698300,MH04g0353300
MH01g0692500,MH04g0336700
MH03g0146800,MH01g0401300
MH02g0165100,MH06g0580200
MH05g0054700,MH10g0140500
MH06g0074300,MH02g0476200
MH03g0435100,MH07g0472800
MH03g0014600,MH02g0234100
MH10g0256600,MH06g0481600
MH08g0411100,MH11g0588700
MH04g0403600,MH10g0331600
MH10g0079800,MH11g0514800
MH06g0074900,MH05g0059400
MH09g0165900,MH12g0278900
MH02g0618900,MH08g0479900
MH01g0680300,MH01g0257600
MH04g0137500,MH04g0064600
MH09g0456100,MH09g0432800
MH07g0477500,MH06g0289900
MH12g0066100,MH10g0285300
MH05g0051400,MH01g0141500
MH06g0511000,MH03g0051500
MH02g0425200,MH03g0446500
MH09g0332300,MH01g0566100
MH04g0225400,MH01g0165500
MH09g0378900,MH11g0256800
MH09g0362600,MH03g0164500
MH12g0294800,MH06g0149700
MH07g0354700,MH08g0391800
MH04g0465300,MH06g0308100
MH01g0727000,MH04g0294100
MH05g0513100,MH06g0609600
MH01g0030300,MH03g0370600
MH09g0032400,MH03g0281900
MH04g0170400,MH12g0065100
MH06g0616900,MH04g0032400
MH08g0400000,MH02g0457400
MH07g0527900,MH06g0078500
MH03g0230100,MH10g0383400
MH02g0504500,MH06g0402100
MH03g0511500,MH06g0661900
MH11g0366600,MH01g0699200
MH03g0182500,MH11g0405500
MH06g0493500,MH02g0500900
MH05g0152400,MH04g0625500
MH08g0430600,MH09g0300100
MH01g0482200,MH08g0251900
MH02g0216800,MH10g0293800
MH01g0578400,MH07g0543600
MH08g0126000,MH01g0125100
MH01g0357700,MH11g0050000
MH02g0269000,MH05g0261300
MH04g0397700,MH04g0243300
MH07g0461500,MH11g0379400
MH07g0087300,MH09g0378300
MH11g0250900,MH07g0436700
MH09g0379500,MH11g0029800
MH06g0670000,MH07g0015600
MH09g0094600,MH06g0276300
MH09g0277300,MH12g0385400
MH12g0046800,MH03g0536200
MH01g0358600,MH02g0478000
MH02g0589100,MH05g0341100
MH09g0317400,MH07g0114700
MH06g0054000,MH01g0383800
MH04g0051000,MH02g0245600
MH06g0365100,MH08g0475900
MH01g0145500,MH10g0144700
MH01g0216000,MH05g0360200
MH10g0375800,MH05g0379600
MH06g0128300,MH05g0364600
MH02g0029100,MH04g0121100
MH10g0430900,MH03g0733500
MH04g0620700,MH08g0385700
MH03g0763100,MH04g0560000
MH12g0320900,MH06g0253100
MH05g0334500,MH03g0719700
MH10g0063200,MH06g0478400
MH06g0128800,MH02g0546900
MH09g0294800,MH11g0192900
MH12g0189700,MH03g0590900
MH01g0594300,MH11g0280800
MH06g0483600,MH11g0629700
MH09g0180300,MH03g0745800
MH09g0184100,MH10g0227300
MH04g0575900,MH01g0386400
MH07g0479100,MH05g0186300
MH07g0188100,MH09g0224400
MH06g0132600,MH02g0693200
MH11g0225900,MH01g0281700
MH05g0289200,MH11g0378400
MH02g0141300,MH04g0227600
MH04g0364300,MH07g0175500
MH08g0174900,MH08g0470100
MH01g0684400,MH01g0421800
MH01g0815800,MH06g0535000
MH02g0598100,MH01g0632400
MH12g0458100,MH05g0298600
MH12g0414000,MH11g0121600
MH09g0223400,MH09g0378800
MH01g0455400,MH06g0165900
MH04g0538100,MH08g0117300
MH09g0290900,MH01g0189800
MH04g0121100,MH04g0048100
MH11g0576600,MH07g0413400
MH04g0249200,MH04g0124300
MH02g0404000,MH02g0389000
MH02g0624500,MH03g0584200
MH09g0241400,MH02g0659300
MH06g0211000,MH06g0052700
MH03g0093000,MH03g0162900
MH09g0309500,MH06g0089700
MH11g0169800,MH10g0105200
MH06g0661800,MH02g0473900
MH12g0044400,MH03g0611400
MH08g0084700,MH10g0074200
MH07g0267900,MH03g0629600
MH07g0195300,MH01g0392600
MH02g0329000,MH01g0604300
MH09g0092300,MH07g0354800
MH03g0152500,MH05g0376600
MH03g0410900,MH11g0488800
MH03g0114600,MH02g0545900
MH01g0191800,MH02g0088500
MH07g0089500,MH10g0145100
MH08g0297100,MH07g0299100
MH10g0252700,MH11g0616800
MH03g0453400,MH08g0336800
MH08g0486200,MH07g0434000
MH04g0534000,MH09g0087400
MH05g0157500,MH03g0551500
MH05g0352600,MH04g0533900
MH08g0212800,MH07g0232600
MH10g0352100,MH08g0376500
MH09g0306700,MH01g0272100
MH02g0022000,MH03g0224600
MH12g0062100,MH06g0267500
MH11g0661900,MH08g0137900
MH04g0560800,MH11g0107200
MH09g0450100,MH05g0106200
MH08g0329400,MH10g0330400
MH05g0357900,MH08g0312200
MH03g0073200,MH10g0193100
MH01g0479300,MH05g0550000
MH03g0460500,MH06g0678500
MH03g0213200,MH02g0502900
MH01g0216900,MH01g0250100
MH06g0224200,MH02g0108600
MH03g0167200,MH07g0522400
MH06g0698300,MH09g0456300
MH06g0161100,MH01g0243000
MH04g0604900,MH04g0662100
MH07g0186900,MH11g0422800
MH04g0703500,MH05g0077500
MH01g0611200,MH01g0383500
MH03g0680400,MH04g0577500
MH04g0307900,MH06g0058600
MH03g0050600,MH06g0488500
MH12g0212400,MH07g0165600
MH07g0539200,MH08g0156300
MH11g0413600,MH03g0509700
MH08g0435500,MH10g0122800
MH06g0328700,MH08g0377800
MH10g0230100,MH12g0072200
MH03g0148800,MH07g0193500
MH10g0105000,MH02g0421100
MH03g0086100,MH10g0011500
MH04g0031900,MH02g0485000
MH11g0532500,MH11g0039100
MH07g0423900,MH11g0563100
MH07g0037800,MH06g0308200
MH01g0064100,MH12g0254400
MH08g0028200,MH05g0477000
MH05g0517500,MH10g0434900
MH01g0505000,MH12g0317500
MH06g0234600,MH02g0219600
MH06g0627400,MH02g0275100
MH07g0436300,MH05g0519200
MH06g0046600,MH08g0357000
MH05g0100200,MH01g0658700
MH01g0610200,MH04g0513100
MH10g0194800,MH11g0512500
MH02g0662400,MH01g0596000
MH10g0287400,MH04g0623200
MH08g0276000,MH11g0090200
MH04g0507300,MH03g0192500
MH09g0395800,MH07g0280400
MH01g0014500,MH01g0298900
MH08g0212300,MH05g0256300
MH06g0571600,MH01g0447000
MH09g0401400,MH08g0135900
MH03g0678400,MH12g0391600
MH04g0049800,MH02g0470800
MH03g0255600,MH04g0203900
MH01g0128200,MH06g0151100
MH03g0692700,MH06g0378700
MH09g0181500,MH07g0176800
MH04g0624300,MH01g0601100
MH02g0113900,MH01g0046100
MH03g0147700,MH09g0322500
MH09g0243700,MH04g0575800
MH01g0707100,MH04g0242000
MH01g0780000,MH11g0227200
MH02g0210100,MH07g0012800
MH01g0417400,MH03g0038300
MH01g0297900,MH06g0473700
MH05g0184900,MH03g0382200
MH07g0324100,MH08g0228900
MH09g0380100,MH01g0134900
MH07g0312100,MH07g0110900
MH04g0041300,MH06g0091300
MH03g0474300,MH08g0472900
MH07g0312900,MH12g0350700
MH12g0462400,MH04g0136600
MH08g0365700,MH03g0186700
MH03g0620400,MH04g0240800
MH05g0322000,MH11g0287000
MH03g0228600,MH02g0483700
MH08g0063500,MH09g0316700
MH10g0380200,MH06g0411500
MH08g0341000,MH10g0185100
MH05g0416900,MH09g0156100
MH02g0095800,MH11g0369200
MH03g0689700,MH04g0585400
MH11g0538800,MH04g0451100
MH01g0800800,MH11g0220900
MH03g0539800,MH06g0707200
MH11g0655700,MH09g0245900
MH03g0237000,MH01g0030400
MH04g0538700,MH07g0354100
MH08g0434700,MH09g0178500
MH05g0052000,MH06g0306500
MH03g0488900,MH11g0393100
MH03g0071700,MH07g0529700
MH01g0121500,MH04g0639500
MH06g0682300,MH02g0124800
MH06g0019300,MH01g0516300
MH10g0404900,MH02g0640200
MH12g0018000,MH02g0206600
MH12g0087900,MH04g0156200
MH10g0368700,MH08g0382600
MH04g0381100,MH04g0069400
MH02g0225600,MHUN02g00121
MH07g0039900,MH09g0337100
MH01g0250400,MH03g0370800
MH06g0591700,MH03g0045200
MH02g0071400,MH04g0673900
MH07g0182200,MH03g0187700
MH10g0118000,MH04g0220100
MH01g0696400,MH02g0493400
MH11g0225700,MH08g0106700
MH01g0040600,MH03g0374300
MH02g0041500,MH07g0499700
MH12g0066400,MH03g0372800
MH02g0162600,MH12g0249500
MH08g0479100,MH10g0380700
MH04g0241900,MH05g0450900
MH09g0170900,MH01g0033400
MH04g0205000,MH06g0047500
MH03g0659600,MH05g0013800
MH11g0527500,MH03g0216700
MH11g0445600,MH11g0315200
MH07g0107300,MH07g0378600
MH11g0123800,MH01g0317000
MH05g0016900,MH12g0299700
MH12g0125700,MH04g0243300
MH12g0393900,MH06g0352200
MH11g0022900,MH05g0255700
MH02g0383100,MH07g0549800
MH02g0057000,MH03g0275900
MH02g0687800,MH01g0051300
MH02g0510000,MH01g0609100
MH11g0293100,MH10g0243500
MH03g0048700,MH01g0674500
MH11g0249600,MH01g0083400
MH09g0193700,MH03g0547300
MH08g0277600,MH02g0196300
MH08g0570400,MH04g0517000
MH10g0135200,MH10g0226600
MH08g0107500,MH10g0420000
MH01g0062200,MH08g0507600
MH10g0012600,MH01g0254400
MH09g0379900,MH06g0683300
MH04g0307600,MH05g0370000
MH05g0179200,MH03g0119100
MH04g0188000,MH01g0511300
MH06g0455900,MH01g0395200
MH02g0704500,MH09g0149100
MH06g0247500,MH06g0040300
MH06g0127500,MH04g0211400
MH01g0239500,MH10g0060500
MH06g0197000,MH04g0704400
MH10g0138800,MH02g0240600
MH01g0286500,MH12g0361600
MH10g0143300,MH03g0039900
MH04g0470500,MH03g0734800
MH04g0050300,MH09g0266500
MH06g0532700,MH09g0191700
MH02g0639500,MH04g0232900
MH08g0446400,MH08g0018200
MH01g0794900,MH02g0524900
MH12g0457400,MH02g0364900
MH05g0549200,MH01g0800100
MH04g0562000,MH07g0532700
MH05g0523600,MH05g0180600
MH01g0043200,MH06g0415900
MH01g0130000,MH12g0279200
MH03g0381500,MH04g0238300
MH05g0321200,MH03g0380300
MH02g0171800,MH05g0459500
MH03g0139000,MH11g0056900
MH12g0411300,MH12g0115000
MH07g0549200,MH08g0122000
MH09g0097800,MH07g0146600
MH06g0015900,MH06g0430200
MH04g0682100,MH02g0193200
MH11g0249500,MH07g0471200
MH03g0337900,MH04g0232300
MH12g0311000,MH11g0633000
MH11g0500900,MH03g0733100
MH01g0309000,MH08g0369700
MH03g0544400,MH04g0642100
MH02g0476400,MH02g0603100
MH04g0232200,MH03g0177600
MH08g0128600,MH09g0245600
MH03g0172500,MH02g0090700
MH12g0390700,MH11g0026100
MH12g0014700,MH05g0099500
MH07g0529800,MH04g0338200
MH01g0522900,MH07g0018400
MH04g0618500,MH10g0358000
MH07g0304700,MHUN01g00104
MH10g0251700,MH05g0085500
MH10g0322100,MH11g0102200
MH11g0432500,MH11g0074500
MH05g0086100,MH01g0383000
MH03g0025000,MH01g0481700
MH04g0470700,MH07g0176700
MH11g0663400,MH04g0636000
MH04g0029700,MH08g0439700
MH09g0012700,MH07g0446900
MH03g0268300,MH08g0509900
MH06g0577800,MH03g0760900
MH05g0372300,MH09g0295900
MH06g0050400,MH06g0525700
MH01g0061700,MH08g0134100
MH01g0813900,MH05g0482300
MH01g0684000,MH08g0013600
MH04g0081600,MH11g0315500
MH01g0465500,MH07g0331700
MH04g0498900,MH02g0592000
MH04g0542300,MH10g0309200
MH06g0106700,MH05g0529600
MH07g0160600,MH07g0458100
MH06g0678000,MH12g0255300
MH12g0120200,MH08g0281500
MH05g0058000,MH06g0567600
MH07g0399800,MH01g0152700
MH12g0309300,MH10g0169900
MH02g0241000,MH11g0164100
MH10g0241700,MH09g0371900
MH07g0267100,MH05g0300800
MH04g0199400,MH11g0303600
MH04g0253300,MH12g0209200
MH01g0813300,MH06g0484900
MH07g0245800,MH11g0308500
MH03g0745800,MH10g0281900
MH07g0242600,MH03g0766000
MH03g0629000,MH10g0280900
MH01g0059100,MH10g0446100
MH02g0462900,MH04g0436200
MH03g0078400,MH05g0021600
MH05g0432800,MH04g0221600
MH10g0350300,MH10g0418300
MH11g0196400,MH01g0164100
MH05g0252200,MH10g0184300
MH01g0270700,MH04g0326600
MH05g0071600,MH02g0623300
MH03g0512900,MH02g0612500
MH10g0371500,MH03g0210700
MH05g0327500,MH01g0807600
MH02g0241700,MH01g0385200
MH03g0739900,MH02g0236300
MH09g0350200,MH01g0140600
MH06g0104000,MH05g0535600
MH02g0060300,MH07g0050000
MH04g0057900,MH03g0141400
MH03g0049300,MH10g0057400
MH06g0084300,MH03g0196800
MH06g0109500,MH10g0166700
MH02g0714100,MH05g0430500
MH09g0226000,MH09g0357400
MH03g0223300,MH04g0073700
MH04g0470600,MH06g0667100
MH06g0167300,MH03g0613500
MH05g0504100,MH06g0611900
MH02g0498000,MH07g0361800
MH06g0701300,MH01g0191600
MH01g0479400,MH02g0341000
MH06g0639400,MH04g0128500
MH03g0539600,MH12g0189300
MH01g0293700,MH10g0069600
MH02g0699400,MH10g0027200
MH08g0519200,MH10g0235100
MH04g0666500,MH05g0507000
MH06g0625300,MH03g0693000
MH06g0495600,MH10g0150700
MH03g0589400,MH05g0547600
MH01g0132500,MH12g0452200
MH02g0692400,MH04g0413700
MH03g0188700,MH08g0409300
MH02g0085300,MH10g0237100
MH07g0236000,MH05g0337100
MH08g0112300,MH11g0195200
MH12g0149000,MH04g0509000
MH02g0557000,MH02g0310300
MH08g0398800,MH04g0604300
MH08g0371900,MH05g0191700
MH12g0454000,MH01g0595500
MH04g0543700,MH05g0228800
MH09g0161500,MH05g0542800
MH05g0376500,MH09g0025000
MH03g0272100,MH03g0656800
MH08g0400900,MH08g0062200
MH06g0416500,MH12g0401600
MH07g0240900,MH12g0395200
MH05g0383300,MH07g0136200
MH08g0544500,MH11g0189300
MH04g0315700,MH01g0512500
MH06g0404000,MH06g0592600
MH12g0103300,MH11g0344500
MH10g0231000,MH01g0240500
MH07g0012900,MH10g0228700
MH07g0509900,MH12g0210000
MH12g0140200,MH01g0193400
MH01g0064000,MH11g0231300
MH03g0402600,MH05g0524300
MH01g0692200,MH03g0123600
MH01g0793200,MH06g0291800
MH01g0463000,MH06g0506300
MH04g0228400,MH03g0755700
MH03g0435000,MH05g0344100
MH02g0191700,MH08g0160400
MH06g0079900,MH09g0309300
MH09g0233300,MH08g0505700
MH02g0083400,MH01g0399500
MH11g0126400,MH05g0070700
MH11g0105500,MH12g0448800
MH07g0138100,MH01g0278700
MH02g0465400,MH02g0198100
MH12g0293100,MH02g0310100
MH09g0322500,MH03g0506400
MH05g0048100,MH09g0108200
MH03g0175800,MH01g0313700
MH05g0028000,MH06g0684000
MH07g0468500,MH05g0152200
MH03g0413300,MH01g0406200
MH02g0017700,MH01g0384300
MH09g0136900,MH09g0432900
MH01g0754400,MH02g0517000
MH05g0318400,MH02g0114700
MH12g0072900,MH06g0611700
MH03g0169700,MH02g0592400
MH04g0494200,MH03g0521200
MH03g0473600,MH01g0678600
MH08g0058200,MH10g0182000
MH01g0809300,MH01g0291300
MH06g0328400,MH08g0472000
MH06g0708200,MH06g0011400
MH10g0203900,MH08g0246400
MH11g0220000,MH09g0318700
MH08g0298100,MH05g0085500
MH08g0211700,MH02g0548700
MH04g0191900,MH04g0634500
MH02g0495100,MH07g0016600
MH05g0463300,MH05g0271000
MH04g0281200,MH05g0069700
MH01g0138900,MH01g0690000
MH08g0437700,MH07g0014400
MH07g0531000,MH09g0229100
MH05g0148000,MH01g0812000
MH10g0333600,MH05g0280400
MH09g0233800,MH08g0137400
MH03g0373300,MH12g0340100
MH08g0117500,MH07g0544900
MH04g0205700,MH08g0160700
MH01g0285200,MH01g0394300
MH05g0072600,MH07g0229400
MH11g0036300,MH12g0019100
MH12g0085600,MH01g0467600
MH05g0257700,MH02g0540800
MH02g0563500,MH06g0488400
MH06g0308100,MH11g0365800
MH01g0033700,MH02g0486400
MH04g0659300,MH05g0386500
MH12g0257300,MH12g0457100
MH04g0267200,MH07g0246100
MH03g0041800,MH05g0285600
MH10g0011600,MH08g0175500
MH07g0033900,MH08g0029500
MH11g0439500,MH11g0565300
MH12g0227500,MH09g0448100
MH01g0672200,MH08g0250700
MH05g0402800,MH07g0209200
MH05g0055500,MH03g0128100
MH07g0520600,MH03g0260500
MH09g0307400,MH05g0284800
MH10g0196900,MH04g0467400
MH06g0162700,MH10g0220100
MH04g0655500,MH12g0413900
MH02g0490200,MH04g0064500
MH01g0652300,MH03g0063500
MH01g0118300,MH06g0670000
MH01g0755700,MH01g0124900
MH02g0030000,MH06g0231300
MH04g0407400,MH02g0049100
MH11g0631500,MH12g0068300
MH03g0513600,MH11g0046200
MH12g0213300,MH02g0710400
MH01g0677900,MH01g0276500
MH04g0125900,MH02g0567800
MH01g0034500,MH11g0085900
MH03g0124400,MH05g0473800
MH10g0294000,MH02g0073800
MH04g0378400,MH01g0726900
MH01g0095200,MH01g0125700
MH05g0523000,MH11g0444700
MH05g0329700,MH05g0541100
MH08g0421600,MH08g0559700
MH07g0315900,MH11g0346900
MH03g0571000,MH10g0121000
MH05g0540400,MH11g0233200
MH12g0264500,MH06g0168400
MH08g0401000,MH03g0040700
MH12g0403400,MH09g0266500
MH12g0169800,MH02g0159800
MH02g0078600,MH02g0045400
MH06g0239800,MH10g0355800
MH06g0482500,MH07g0494300
MH05g0502400,MH01g0608600
MH01g0667000,MH03g0103200
MH04g0615900,MH10g0284200
MH09g0325700,MH05g0529400
MH11g0526100,MH09g0267600
MH01g0029300,MH10g0310400
MH07g0266200,MH08g0123800
MH10g0265400,MH05g0518000
MH03g0655900,MH01g0802800
MH03g0656000,MH08g0135600
MH09g0359600,MH02g0109000
MH07g0390000,MH06g0216600
MHUN02g00101,MH12g0112800
MH08g0354100,MH02g0231100
MH11g0492300,MH04g0281600
MH11g0419600,MH08g0064600
MH07g0491800,MH04g0579000
MH06g0525500,MH10g0013800
MH02g0279400,MH06g0306600
MH03g0475000,MH01g0778900
MH05g0275600,MH01g0490800
MH03g0536100,MH05g0012700
MH12g0343600,MH04g0466200
MH07g0260500,MH01g0625400
MH08g0421100,MH02g0130300
MH09g0332000,MH05g0568500
MH02g0668000,MH01g0798500
MH02g0084800,MH12g0427700
MH02g0036800,MH02g0015400
MH09g0180300,MH03g0163100
MH12g0152500,MH01g0511900
MH05g0522200,MH09g0380000
MH11g0601500,MH01g0810500
MH03g0049800,MH09g0337500
MH12g0127300,MH12g0199400
MH10g0121600,MH04g0069100
MH06g0554400,MH11g0531500
MH04g0677000,MH10g0221700
MH07g0324500,MH06g0266800
MH05g0399200,MH11g0468200
MH05g0047700,MH03g0086500
MH11g0547900,MH07g0350400
MH03g0568100,MH03g0629600
MH10g0368700,MH01g0186600
MH10g0029000,MH07g0316500
MH01g0467000,MH09g0011100
MH04g0590900,MH07g0264700
MH10g0279400,MH10g0121200
MH07g0437900,MH03g0236600
MH04g0616400,MH06g0061300
MH03g0220400,MH05g0550000
MH01g0280600,MH05g0381700
MH09g0365000,MH01g0780900
MH05g0294200,MH02g0482300
MH12g0350500,MH04g0627400
MH03g0302600,MH01g0598000
MH07g0208700,MH07g0460500
MH02g0472500,MH07g0126700
MH05g0499800,MH02g0486500
MH12g0178200,MH07g0242600
MH08g0297300,MH01g0254800
MH01g0386900,MH06g0679200
MH08g0114000,MH03g0092200
MH05g0176600,MH10g0346400
MH08g0278000,MH02g0472700
MH09g0104900,MH02g0393600
MH02g0694600,MH05g0086400
MH01g0779500,MH06g0700000
MH12g0435100,MH03g0160700
MH08g0549500,MH02g0161700
MH05g0272700,MH09g0044000
MH05g0543100,MH01g0173200
MH04g0076800,MH03g0213000
MH11g0363000,MH10g0011800
MH10g0239800,MH08g0244700
MH07g0220900,MH01g0631900
MH09g0137900,MH04g0611600
MH07g0121700,MH01g0745400
MH10g0035500,MH05g0360200
MH12g0342700,MH08g0380500
MH11g0209900,MH04g0616100
MH09g0437400,MH12g0434900
MH01g0454800,MH03g0512300
MH04g0202200,MH03g0083200
MH06g0663900,MH03g0058700
MH12g0051800,MH10g0059500
MH07g0361500,MH10g0258000
MH04g0674400,MH04g0669100
MH02g0247600,MH12g0011600
MH06g0577800,MH11g0027400
MH02g0564700,MH04g0670000
MH10g0188600,MH07g0398200
MH11g0374800,MH01g0566600
MH11g0520400,MH09g0269800
MH05g0468500,MH07g0419600
MH05g0373900,MH01g0281300
MH12g0256600,MH12g0139600
MH02g0502000,MH06g0061500
MH10g0447400,MH11g0037400
MH04g0474500,MH08g0421000
MH02g0600600,MH12g0137600
MH04g0397700,MH04g0469100
MH02g0515700,MH07g0282800
MH11g0526700,MH09g0154300
MH07g0229200,MH04g0654500
MH01g0049700,MH05g0364400
MH06g0446600,MH03g0090100
MH02g0566200,MH05g0547400
MH02g0337900,MH07g0013300
MH12g0411800,MH01g0221100
MH01g0491400,MH10g0134000
MH03g0106700,MH01g0799500
MH12g0421800,MH02g0500500
MH08g0369100,MH06g0225800
MH05g0099700,MH01g0113800
MH02g0099700,MH03g0230300
MH09g0161700,MH11g0267000
MH10g0399500,MH01g0674700
MH06g0016000,MH01g0804400
MH05g0472400,MH11g0065900
MH09g0269300,MH05g0530800
MH03g0601000,MH10g0080900
MH03g0271400,MH05g0107000
MH01g0047700,MH01g0740900
MH09g0271600,MH10g0030900
MH04g0056600,MH04g0655800
MH03g0064600,MH01g0416300
MH11g0540400,MH12g0248500
MH05g0363600,MH07g0336100
MH07g0327400,MH10g0069600
MH09g0332500,MH02g0076000
MH07g0339400,MH07g0385800
MH06g0046200,MH01g0608600
MH04g0124400,MH07g0265200
MH11g0360200,MH01g0075200
MH08g0013300,MH08g0128000
MH01g0064800,MH11g0415100
MH08g0151100,MH06g0280100
MH04g0553100,MH01g0683900
MH06g0251600,MH06g0121200
MH02g0386800,MH03g0566800
MH09g0460500,MH09g0320900
MH10g0227600,MH08g0442900
MH12g0057800,MH07g0491900
MH12g0043700,MH01g0535900
MH07g0117200,MH09g0361900
MH08g0438100,MH04g0589500
MH04g0062300,MH06g0229200
MH05g0458200,MH01g0525200
MH09g0232000,MH04g0517600
MH04g0147300,MH09g0088500
MH07g0051000,MH03g0113600
MH07g0171500,MH03g0179400
MH09g0325200,MH03g0014900
MH05g0450800,MH07g0159000
MH07g0335000,MH07g0478400
MH08g0130400,MH06g0612400
MH01g0792600,MH01g0600800
MH09g0221300,MH05g0433200
MH09g0160600,MH08g0132600
MH12g0062900,MH09g0043100
MH04g0027000,MH02g0124000
MH12g0369200,MH02g0267300
MH02g0115400,MH03g0331300
MH03g0047100,MH02g0379500
MH03g0015600,MH08g0257400
MH04g0493900,MH05g0474400
MH01g0168100,MH11g0234800
MH01g0812800,MH03g0103200
MH04g0621100,MH12g0387800
MH05g0532700,MH04g0631700
MH07g0115700,MH04g0517000
MH07g0305600,MH11g0163700
MH03g0143800,MH10g0217200
MH10g0365600,MH03g0307400
MH06g0567600,MH11g0291600
MH10g0034100,MH03g0642500
MH01g0758200,MH04g0501700
MH12g0048400,MH09g0328400
MH08g0153600,MH04g0111300
MH03g0510700,MH12g0326800
MH06g0711700,MH08g0407600
MH05g0292500,MH06g0672300
MH04g0363100,MH09g0440800
MH10g0235200,MH05g0465800
MH11g0213600,MH11g0570200
MH07g0128100,MH01g0502800
MH01g0777200,MH10g0293300
MH09g0195200,MH06g0461300
MH05g0356300,MH03g0269400
MH01g0340400,MH01g0052300
MH09g0087400,MH12g0408900
MH09g0308200,MH11g0039500
MH02g0194000,MH06g0623000
MH05g0349400,MH04g0334800
MH08g0082300,MH02g0464500
