Annotation1,Annotation2
MH08g0516500,MH05g0229700
MH03g0507500,MH01g0346600
MH08g0391600,MH10g0029100
MH07g0031100,MH01g0222100
MH10g0296900,MH12g0121000
MH08g0011000,MH06g0594800
MH04g0032100,MH08g0056900
MH04g0214600,MH01g0227100
MH05g0083500,MH05g0412400
MH07g0062900,MH11g0515200
MH06g0010600,MH09g0382800
MH05g0146600,MH10g0330300
MH06g0395200,MH03g0452800
MH07g0141100,MH09g0246300
MH04g0519800,MH08g0528500
MH06g0378800,MH04g0400100
MH11g0063600,MH01g0112900
MH03g0436500,MH01g0347400
MH11g0585500,MH05g0067600
MH08g0022500,MH02g0277700
MH01g0476300,MH01g0789400
MH10g0323000,MH04g0360800
MH10g0320700,MH02g0143100
MH09g0037000,MH05g0414500
MH01g0384900,MH02g0620000
MH08g0049300,MH08g0356300
MH02g0356800,MH07g0011500
MH09g0035800,MH03g0521400
MH04g0207000,MH11g0573200
MH05g0418700,MH12g0327300
MH06g0281900,MH08g0312200
MH11g0652400,MH06g0198400
MH11g0489200,MH10g0419000
MH02g0710000,MH12g0146700
MH08g0257700,MH01g0774800
MH08g0336000,MH09g0029800
MH01g0761700,MH03g0682200
MH09g0233900,MH05g0020700
MH10g0069700,MH12g0061400
MH03g0672400,MH01g0461800
MH05g0157600,MH06g0362200
MH11g0104000,MH08g0482300
MH03g0149200,MH08g0052600
MH04g0653000,MH11g0105800
MH06g0511200,MH04g0029900
MH02g0336500,MH12g0052900
MH12g0307500,MH04g0449800
MH01g0756900,MH11g0169400
MH08g0209400,MH06g0124800
MH02g0294000,MH09g0288900
MH07g0307800,MH08g0221400
MH01g0269900,MH05g0496500
MH06g0354900,MH01g0601000
MH06g0243300,MH01g0726000
MH11g0122100,MH02g0191500
MH02g0101100,MH06g0333200
MH03g0563100,MH07g0315600
MH10g0393500,MH12g0359900
MH11g0303400,MH12g0036500
MH07g0387200,MH06g0666000
MH02g0344200,MH11g0464400
MH12g0190400,MH06g0308000
MH07g0134400,MH02g0691100
MH11g0430300,MH12g0116000
MH07g0154600,MH06g0402000
MH05g0335100,MH05g0297000
MH11g0081800,MH03g0777300
MH05g0015000,MH04g0510100
MH09g0381800,MH01g0452800
MH12g0115300,MH06g0028600
MH02g0441900,MH05g0264300
MH07g0030300,MH09g0361900
MH01g0736700,MH01g0636800
MH03g0302100,MH01g0221400
MH11g0407900,MH04g0358000
MH03g0691800,MH11g0483600
MH11g0304000,MH05g0214600
MH09g0236800,MH06g0304900
MH01g0388600,MH10g0285500
MH05g0095500,MH03g0303600
MH03g0370200,MH01g0728900
MH04g0210300,MH04g0430900
MH06g0380300,MH01g0669200
MH06g0353900,MH08g0427900
MH09g0062100,MH04g0153700
MH09g0472200,MH04g0143500
MH07g0026300,MH04g0505800
MH10g0252800,MH03g0417200
MH03g0113600,MH05g0183700
MH08g0368700,MH11g0163900
MH10g0120000,MH02g0142900
MH12g0448300,MH04g0128000
MH05g0376900,MH02g0648400
MH11g0286900,MH06g0108500
MH05g0208600,MH11g0446700
MH11g0582500,MH12g0143900
MH03g0537600,MH04g0249000
MH03g0228600,MH07g0502000
MH06g0157800,MH07g0129400
MH02g0264300,MH05g0239400
MH02g0585000,MH12g0427800
MH11g0366500,MH04g0393100
MH07g0410800,MH03g0508300
MH08g0218500,MH05g0326800
MH12g0152200,MH09g0171400
MH02g0271700,MH05g0106200
MH10g0310300,MH01g0014200
MH07g0220700,MH06g0166700
MH01g0306500,MH01g0317100
MH04g0705200,MH09g0146700
MH12g0236400,MH07g0177500
MH11g0381400,MH01g0078100
MH07g0079200,MH09g0464700
MH06g0290200,MH11g0466800
MH05g0561100,MH10g0171900
MH03g0489100,MH02g0667600
MH09g0093500,MH05g0236200
MH08g0269700,MH07g0303800
MH11g0214700,MH01g0075500
MH11g0427400,MH11g0106000
MH03g0101000,MH08g0398900
MH08g0155700,MH12g0107500
MH05g0105100,MH01g0606800
MH02g0267800,MH11g0492300
MH07g0305500,MH12g0069300
MH05g0279400,MH01g0277200
MH06g0242100,MH06g0185700
MH08g0242300,MH09g0476500
MH01g0417700,MH06g0017700
MH05g0237000,MH03g0057300
MH08g0131500,MH11g0438700
MH03g0501100,MH07g0380700
MH07g0156000,MH02g0402200
MH03g0324900,MH10g0022800
MH11g0012900,MH04g0055600
MH11g0582900,MH09g0463300
MH01g0793000,MH09g0029800
MH11g0587200,MH10g0176800
MH06g0083500,MH03g0127800
MH06g0506600,MH11g0089900
MH12g0385000,MH08g0570700
MH06g0270300,MH09g0218700
MH01g0054900,MH05g0185500
MH06g0381000,MH01g0320700
MH07g0263100,MH03g0551400
MH05g0378100,MH07g0236500
MH03g0318500,MH06g0245400
MH06g0449900,MH12g0058900
MH12g0039900,MH10g0231700
MH12g0149400,MH05g0404700
MH11g0023600,MH06g0532700
MH02g0513600,MH09g0241600
MH01g0036600,MH05g0543900
MH04g0583900,MH09g0360200
MH11g0285000,MH06g0363000
MH02g0485200,MH02g0607700
MH05g0162400,MH04g0381500
MH05g0330300,MH12g0242500
MH09g0222300,MH10g0351000
MH03g0046200,MH01g0595800
MH01g0359200,MH11g0377500
MH02g0149500,MH12g0401000
MH09g0445600,MH10g0044300
MH03g0374200,MH05g0095900
MH04g0110400,MH10g0267100
MH11g0449000,MH04g0572300
MH06g0126800,MH04g0062800
MH10g0268800,MH09g0317000
MH04g0228900,MH02g0524000
MH03g0428500,MH01g0815700
MH02g0470700,MH03g0719300
MH03g0448100,MH04g0024700
MH05g0125600,MH05g0436900
MH01g0381900,MH10g0064300
MH03g0777600,MH05g0550100
MH04g0248900,MH11g0168800
MH01g0670300,MH08g0177200
MH02g0469600,MH03g0094000
MH09g0092800,MH01g0453700
MH04g0035800,MH03g0130300
MH09g0103200,MH08g0088300
MH11g0103300,MH01g0227800
MH12g0180500,MH09g0454900
MH05g0351700,MH11g0398100
MH10g0261900,MH06g0446100
MH05g0383800,MH04g0595300
MH10g0196800,MH06g0287900
MH11g0428400,MH12g0130900
MH11g0212300,MH09g0143900
MH09g0392600,MH01g0406300
MH12g0045100,MH02g0302900
MH01g0473300,MH01g0035900
MH06g0680600,MH12g0391700
MH01g0140900,MH07g0110700
MH12g0193800,MH05g0339600
MH04g0267900,MH05g0365600
MH04g0208300,MH01g0170000
MH11g0494600,MH05g0469200
MH09g0441100,MH10g0175900
MH06g0585100,MH08g0328000
MH05g0253000,MH04g0101900
MH01g0698000,MH01g0456400
MH10g0174000,MH04g0605100
MH11g0351200,MH06g0682400
MH09g0444900,MH12g0417400
MH11g0288300,MH04g0662400
MH04g0073800,MH06g0241100
MH11g0212600,MH03g0359300
MH09g0122700,MH10g0039400
MH12g0066800,MH07g0470300
MH03g0327800,MH01g0377900
MH08g0525300,MH11g0582300
MH05g0358100,MH08g0438800
MH02g0331900,MH12g0036600
MH08g0408400,MH05g0428100
MH07g0516600,MH11g0209500
MH05g0533700,MH02g0335500
MH06g0528000,MH08g0570600
MH07g0132800,MH01g0096000
MH05g0207600,MH02g0565800
MH11g0542600,MH11g0212500
MH12g0254700,MH10g0036800
MH09g0010500,MH11g0589500
MH04g0277400,MH02g0285800
MH11g0381900,MH07g0498600
MH09g0141500,MH04g0311500
MH10g0042000,MH07g0357900
MH09g0180600,MH03g0740700
MH09g0471300,MH12g0153000
MH02g0224900,MH07g0497000
MH07g0525900,MH07g0140800
MH08g0217800,MH02g0267300
MH09g0229400,MH11g0381800
MH06g0446900,MH01g0217900
MH11g0381700,MH11g0104100
MH01g0219500,MH10g0177600
MH04g0010400,MH07g0049400
MH01g0059300,MH01g0135200
MH08g0249000,MH09g0036900
MH12g0107400,MH03g0599700
MH02g0293000,MH06g0477600
MH07g0036000,MH10g0293700
MH01g0427700,MH09g0061800
MH06g0213700,MH03g0682800
MH01g0387700,MH10g0434000
MH07g0394300,MH12g0356700
MH03g0567000,MH06g0570500
MH03g0591800,MH06g0062400
MH01g0316400,MH07g0143900
MH11g0661800,MH01g0404400
MH05g0497100,MH01g0182700
MH06g0609900,MH03g0330900
MH02g0521900,MH01g0411600
MH07g0436900,MH10g0197700
MH08g0424000,MH03g0459900
MH06g0226800,MH10g0218800
MH09g0193500,MH03g0324800
MH03g0653700,MH09g0200400
MH07g0236400,MH03g0501200
MH02g0360000,MH06g0476300
MH09g0090700,MH06g0110000
MH01g0166900,MH11g0033200
MH02g0474000,MH06g0356800
MH03g0095700,MH06g0024500
MH11g0078200,MH01g0701400
MH08g0123800,MH01g0306300
MH07g0430200,MH03g0414300
MH08g0474900,MH10g0188700
MH03g0448100,MH10g0315200
MH03g0167900,MH09g0183000
MH07g0245600,MH04g0130300
MH10g0319500,MH07g0126600
MH04g0116600,MH02g0607900
MH10g0130200,MH08g0220100
MH04g0412000,MH07g0329500
MH01g0259800,MH06g0496000
MH10g0193800,MH03g0742000
MH01g0340900,MH01g0399700
MH12g0384800,MH01g0159900
MH01g0724600,MH02g0405200
MH09g0110300,MH03g0113300
MH04g0518500,MH10g0010700
MH07g0083100,MH07g0162100
MH01g0501000,MH06g0331900
MH12g0036400,MH05g0430300
MH11g0291500,MH11g0655100
MH04g0516000,MH06g0080800
MH12g0023200,MH08g0250900
MH09g0201900,MH06g0273000
MH10g0239400,MH02g0317700
MH05g0230200,MH04g0254300
MH09g0429200,MH01g0097000
MH01g0041000,MH02g0115300
MH08g0376500,MH08g0138700
MH02g0628500,MH06g0227700
MH01g0742900,MH04g0232800
MH02g0713100,MH02g0556100
MH01g0275300,MH05g0344500
MH07g0549700,MH04g0416400
MH05g0543200,MH01g0343600
MH03g0114600,MH02g0239800
MH11g0444800,MH06g0578200
MH01g0459200,MH01g0327000
MH09g0142300,MH06g0404100
MH04g0170500,MH02g0479500
MH01g0098600,MH02g0285100
MH05g0104300,MH07g0545900
MH09g0317200,MH08g0028700
MH12g0130300,MH07g0086400
MH05g0147900,MH11g0116400
MH08g0223000,MH10g0375000
MH01g0595900,MH05g0362000
MH08g0426600,MH07g0122200
MH08g0356500,MH11g0631100
MH04g0411900,MH03g0401700
MH05g0050800,MH10g0119400
MH04g0058000,MH07g0238800
MH10g0026400,MH10g0176700
MH03g0540100,MH04g0051400
MH03g0777700,MH02g0146800
MH03g0380200,MH05g0212300
MH03g0438100,MH02g0439700
MH02g0439600,MH05g0162000
MH05g0458300,MH09g0068900
MH05g0526200,MH03g0237100
MH02g0020600,MH09g0106300
MH09g0041100,MH03g0260000
MH02g0638600,MH10g0246300
MH12g0388400,MH02g0599600
MH03g0657400,MH11g0166500
MH07g0243200,MH12g0313700
MH05g0260900,MH05g0433700
MH11g0017600,MH10g0078500
MH04g0171500,MH11g0221500
MH02g0552400,MH01g0033600
MH09g0188500,MH09g0377600
MH01g0115800,MH11g0531100
MH08g0423700,MH06g0591300
MH10g0361200,MH12g0412400
MH04g0134300,MH10g0214500
MH12g0349100,MH08g0445300
MH01g0222000,MH03g0146400
MH12g0251100,MH01g0803300
MH06g0591900,MH05g0543400
MH07g0401000,MH07g0157700
MH12g0198800,MH02g0602700
MH04g0636900,MH11g0388100
MH04g0545100,MH09g0249900
MH08g0162300,MH07g0238400
MH09g0046300,MH10g0375100
MH11g0600500,MH06g0250500
MH02g0212700,MH08g0249500
MH02g0339800,MH08g0574100
MH11g0536400,MH06g0249700
MH01g0178700,MH03g0068200
MH05g0103300,MH08g0487900
MH01g0297200,MH08g0333300
MH01g0141300,MH01g0499400
MH03g0067800,MH10g0255700
MH01g0139200,MH01g0040000
MH12g0185700,MH05g0190200
MH12g0459200,MH03g0650900
MH09g0096200,MH03g0625300
MH06g0414800,MH03g0237700
MH04g0609100,MH02g0339600
MH08g0160700,MH06g0332000
MH09g0174800,MH02g0277500
MH06g0353500,MH07g0514400
MH02g0281100,MH01g0649600
MH04g0604400,MH05g0066000
MH01g0588900,MH09g0070000
MH12g0037700,MH05g0209700
MH01g0458800,MH03g0056900
MH05g0119400,MH11g0076300
MH02g0618100,MH12g0371100
MH09g0225100,MH06g0241000
MH04g0074300,MH08g0519300
MH11g0380800,MH12g0299200
MH09g0384200,MH06g0672000
MH09g0161800,MH02g0478600
MH09g0306000,MH04g0534100
MH05g0188100,MH03g0212000
MH06g0626100,MH07g0462100
MH07g0043100,MH06g0468900
MH11g0036400,MH06g0075500
MH11g0247900,MH06g0364200
MH08g0481300,MH07g0023300
MH01g0742000,MH01g0375300
MH04g0144900,MH09g0292200
MH12g0059300,MH01g0248300
MH02g0699600,MH01g0809000
MH06g0105400,MH03g0719300
MH11g0064300,MH07g0114500
MH01g0013700,MH02g0339800
MH09g0104700,MH04g0198900
MH01g0151100,MH02g0619500
MH09g0039900,MH05g0029900
MH08g0266500,MH11g0664800
MH11g0214400,MH12g0193400
MH05g0350400,MH10g0019400
MH02g0673200,MH06g0709400
MH10g0363500,MH08g0228800
MH04g0105600,MH11g0150500
MH01g0189200,MH09g0105100
MH02g0665200,MH01g0088400
MH12g0019600,MH04g0703200
MH10g0259500,MH04g0025400
MH02g0201100,MH07g0229500
MH09g0200700,MH01g0251900
MH11g0399200,MH12g0447900
MH03g0425900,MH03g0444000
MH03g0305700,MH02g0128800
MH11g0114200,MH08g0136800
MH02g0714300,MH03g0445400
MH06g0011500,MH03g0395700
MH04g0098900,MH03g0597200
MH06g0429100,MH06g0174800
MH07g0260700,MH04g0126900
MH02g0146200,MH04g0405700
MH01g0073400,MH01g0409500
MH02g0209600,MH04g0272000
MH02g0233900,MH02g0334800
MH08g0494000,MH10g0079500
MH11g0162700,MH10g0137900
MH02g0518600,MH01g0252100
MH12g0258500,MH02g0570800
MH03g0641800,MH12g0309000
MH10g0129600,MH07g0269300
MH03g0365100,MH09g0096600
MH11g0027900,MH10g0222700
MH11g0517200,MH08g0465900
MH03g0501000,MH04g0119200
MH07g0551400,MH05g0270000
MH10g0059200,MH06g0195300
MH06g0626800,MH11g0284600
MH07g0040400,MH06g0156900
MH02g0247600,MH01g0289600
MH10g0240900,MH02g0199700
MH09g0248400,MH09g0455300
MH01g0521600,MH12g0170300
MH04g0122500,MH03g0492700
MH11g0023200,MH07g0528700
MH04g0686700,MH11g0451800
MH10g0239300,MH01g0580300
MH02g0538600,MH02g0229000
MH12g0455000,MH04g0306300
MH09g0088400,MH11g0536000
MH01g0184100,MH07g0160400
MH03g0540900,MH09g0198100
MH02g0662100,MH08g0393800
MH04g0521200,MH03g0116000
MH05g0290900,MH01g0314700
MH04g0215100,MH12g0319700
MH02g0646400,MH04g0144800
MH04g0634700,MH03g0057100
MH12g0149800,MH01g0494100
MH04g0034100,MH01g0811000
MH07g0552000,MH05g0536600
MH05g0529200,MH01g0277900
MH10g0014500,MH08g0343700
MH01g0649200,MH01g0068200
MH06g0289800,MH12g0404700
MH06g0156600,MH10g0318000
MH02g0174200,MH04g0430200
MH11g0464600,MH02g0171600
MH07g0322200,MH09g0072400
MH06g0431200,MH01g0633900
MH04g0079400,MH04g0210500
MH01g0513000,MH05g0074900
MH08g0267100,MH05g0087300
MH12g0014100,MH12g0101200
MH11g0280400,MH11g0381100
MH09g0252400,MH05g0207300
MH01g0247000,MH02g0595100
MH11g0499100,MH09g0338000
MH08g0113400,MH02g0104200
MH06g0582800,MH08g0309900
MH09g0228800,MH06g0247000
MH06g0025800,MH02g0176900
MH03g0498300,MH11g0216100
MH01g0688700,MH06g0146100
MH04g0254700,MH03g0658700
MH04g0377700,MH08g0158700
MH04g0051900,MH03g0275200
MH02g0289800,MH09g0337600
MH01g0171400,MH06g0149700
MH12g0447900,MH09g0398000
MH04g0281800,MH06g0588300
MH02g0248800,MH11g0376800
MH03g0616000,MH09g0174000
MH09g0292300,MH11g0466000
MH02g0547500,MH05g0194900
MH02g0089300,MH09g0381500
MH03g0365800,MH04g0361400
MH08g0495200,MH12g0354900
MH02g0108000,MH10g0195700
MH06g0491600,MH12g0428100
MH08g0401600,MH03g0086300
MH12g0053200,MH01g0305600
MH09g0166900,MH05g0031000
MH06g0679500,MH04g0579800
MH03g0097200,MH05g0358100
MH09g0219700,MH07g0100300
MH06g0061100,MH03g0512900
MH11g0209700,MH02g0171800
MH09g0072700,MH10g0071000
MH03g0149700,MH01g0318100
MH08g0269900,MH05g0295200
MH10g0366000,MH06g0703200
MH04g0151200,MH01g0674700
MH04g0209200,MH06g0657200
MH12g0200100,MH05g0061600
MH07g0353100,MH09g0457000
MH03g0675200,MH01g0507500
MH01g0693900,MH09g0324100
MH01g0758700,MH05g0120700
MH07g0221500,MH05g0097900
MH04g0548400,MH04g0636800
MH10g0214800,MH05g0153400
MH10g0124100,MH04g0549100
MH02g0498700,MH09g0393600
MH01g0329300,MH02g0012300
MH02g0311600,MH08g0335600
MH01g0462400,MH12g0424800
MH08g0216800,MH04g0586700
MH06g0445700,MH11g0438300
MH03g0422400,MH12g0186000
MH12g0042000,MH06g0234200
MH09g0246500,MH01g0014600
MH07g0258300,MH10g0290300
MH01g0506500,MH05g0231100
MH01g0665700,MH04g0189300
MH02g0025000,MH04g0552800
MH03g0401100,MH08g0281000
MH03g0332200,MH07g0091000
MH10g0056700,MH06g0194900
MH03g0516700,MH02g0509000
MH04g0222700,MH02g0588000
MH01g0777700,MH10g0127100
MH07g0081200,MH02g0422000
MH12g0136200,MH09g0395400
MH11g0188800,MH06g0018000
MH10g0329900,MH04g0338000
MH10g0066800,MH05g0122800
MH05g0431500,MH02g0181000
MH10g0038200,MH08g0215100
MH07g0229000,MH06g0476700
MH10g0290800,MH09g0239500
MH06g0361000,MH12g0191600
MH12g0258600,MH12g0238100
MH07g0421100,MH11g0449600
MH02g0595100,MH01g0368200
MH06g0400500,MH09g0222800
MH11g0402400,MH03g0377400
MH05g0038300,MH01g0257500
MH08g0388200,MH12g0353000
MH04g0674700,MH09g0410300
MH10g0234500,MH05g0383600
MH11g0251800,MH06g0570700
MH12g0130300,MH01g0278000
MH03g0046500,MH09g0364500
MH01g0411200,MH01g0032900
MH10g0164100,MH01g0489600
MH08g0391300,MH03g0616900
MH10g0038400,MH01g0430400
MH11g0601600,MH04g0505700
MH04g0040200,MH09g0413800
MH04g0032200,MH12g0407100
MH01g0668400,MH05g0366700
MH06g0686600,MH09g0145200
MH09g0193700,MH02g0425900
MH04g0280400,MH07g0313800
MH12g0325600,MH11g0113700
MH04g0349900,MH08g0389900
MH10g0260800,MH05g0380300
MH08g0414600,MH08g0415800
MH05g0509800,MH08g0155300
MH02g0336300,MH01g0509100
MH04g0080200,MH10g0399000
MH01g0280300,MH03g0567300
MH04g0074400,MH08g0087700
MH03g0326500,MH01g0690200
MH12g0434600,MH04g0246100
MH09g0237600,MH10g0229400
MH07g0281700,MH08g0478500
MH01g0605300,MH09g0098400
MH12g0120200,MH08g0127400
MH03g0070100,MH08g0517000
MH05g0414100,MH11g0194000
MH01g0649600,MH11g0360500
MH05g0526700,MH03g0117900
MH02g0555400,MH06g0362100
MH06g0306500,MH12g0323400
MH02g0522700,MH08g0519800
MH05g0253900,MH09g0136300
MH04g0411100,MH01g0241500
MH11g0646200,MH08g0228800
MH01g0030500,MH06g0316300
MH06g0278200,MH12g0046600
MH05g0412100,MH04g0416000
MH03g0267600,MH05g0409000
MH02g0672900,MH08g0139600
MH06g0411900,MH12g0394100
MH08g0211200,MH10g0018600
MH07g0087600,MH03g0691600
MH11g0531900,MH02g0288600
MH08g0132300,MH07g0418900
MH09g0182000,MH01g0660200
MH11g0331000,MH05g0278200
MH06g0446500,MH01g0325900
MH01g0144000,MH01g0394500
MH09g0073200,MH09g0070600
MH04g0703600,MH04g0549000
MH12g0067000,MH03g0357000
MH03g0449300,MH07g0482500
MH05g0454700,MH11g0016400
MH02g0142900,MH01g0592800
MH12g0043900,MH03g0288000
MH03g0229200,MH11g0026100
MH02g0062300,MH08g0510200
MH09g0189700,MH09g0304800
MH10g0310800,MH06g0210900
MH12g0454400,MH04g0170700
MH02g0245900,MH08g0278900
MH08g0027800,MH02g0389500
MH12g0153200,MH12g0457100
MH03g0516500,MH09g0239300
MH08g0554300,MH04g0501300
MH09g0123500,MH07g0017700
MH10g0077900,MH01g0672200
MH01g0328000,MH01g0515300
MH05g0068400,MH05g0254600
MH01g0653000,MH10g0146100
MH10g0048300,MH02g0194400
MH01g0416300,MH02g0568800
MH08g0273000,MH04g0276900
MH07g0220400,MH07g0087700
MH02g0423600,MH01g0052400
MH04g0651100,MH07g0352100
MH03g0585000,MH11g0659700
MH09g0314800,MH04g0574400
MH07g0158600,MH09g0270600
MH07g0485500,MH09g0147100
MH08g0408000,MH08g0487900
MH05g0562300,MH06g0670500
MH04g0706400,MH11g0287800
MH11g0653400,MH10g0117200
MH05g0290200,MH03g0168500
MH08g0136900,MH05g0187400
MH08g0059600,MH11g0490900
MH05g0213700,MH01g0411900
MH06g0610500,MH05g0340000
MH12g0391500,MH06g0623900
MH10g0362100,MH06g0314300
MH05g0328700,MH08g0517800
MH05g0560700,MH02g0482500
MH11g0359500,MH09g0057500
MH06g0186400,MH09g0369500
MH11g0417400,MH04g0228800
MH06g0278600,MH03g0190600
MH11g0024800,MH11g0367400
MH05g0208100,MH12g0019800
MH08g0357800,MH02g0624100
MH04g0542500,MH06g0528700
MH06g0233600,MH10g0262200
MH02g0214900,MH10g0203200
MH01g0746400,MH06g0080300
MH12g0044400,MH01g0071800
MH07g0259900,MH05g0074300
MH02g0343900,MH10g0219300
MH02g0113300,MH03g0286700
MH07g0228500,MH08g0435300
MH05g0254200,MH12g0350300
MH06g0449500,MH08g0428700
MH06g0333800,MH05g0371800
MH08g0466400,MH01g0531900
MH04g0520400,MH11g0051300
MH06g0417000,MH02g0262100
MH01g0185400,MH11g0329300
MH03g0226200,MH11g0500700
MH01g0419900,MH11g0345400
MH04g0512500,MH11g0042400
MH08g0413700,MH08g0135600
MH08g0223500,MH03g0588000
MH09g0140700,MH04g0280600
MH01g0314000,MH03g0428300
MH10g0333100,MH01g0065900
MH07g0093200,MH01g0445400
MH02g0277300,MH03g0540500
MH01g0137700,MH11g0041600
MH04g0235700,MH04g0269900
MH02g0402800,MH01g0748600
MH06g0533700,MH03g0767200
MH07g0360600,MH03g0753700
MH04g0700800,MH08g0154600
MH10g0381600,MH05g0240500
MH05g0079300,MH06g0643700
MH01g0317800,MH03g0154200
MH08g0472200,MH02g0391700
MH10g0044000,MH01g0186300
MH05g0504300,MH01g0570300
MH06g0430800,MH06g0250000
MH01g0547100,MH05g0542900
MH05g0229100,MH03g0371600
MH02g0311400,MH05g0463200
MH01g0139300,MH09g0173800
MH02g0642700,MH03g0372100
MH11g0533500,MH11g0067800
MH11g0372700,MH06g0337200
MH01g0524900,MH03g0358000
MH02g0282700,MH08g0572300
MH09g0368400,MH12g0188700
MH12g0389300,MH12g0351700
MH07g0357300,MH01g0045500
MH01g0721200,MH05g0125200
MH11g0225200,MH10g0193000
MH07g0479700,MH04g0366100
MH04g0013900,MH03g0659300
MH04g0705000,MH04g0053200
MH05g0301600,MH01g0498600
MH05g0089900,MH01g0529000
MH11g0332100,MH08g0310900
MH01g0164800,MH10g0351700
MH07g0509200,MH01g0684000
MH06g0471600,MH11g0291900
MH03g0512600,MH01g0429000
MH04g0601300,MH05g0231100
MH12g0197200,MH08g0487900
MH04g0278100,MH04g0603300
MH04g0272300,MH01g0491200
MH03g0049000,MH01g0407700
MH07g0099300,MH01g0578300
MH10g0104400,MH08g0427900
MH10g0135400,MH06g0266300
MH08g0461700,MH05g0021300
MH02g0048000,MH05g0258100
MH11g0366500,MH08g0543200
MH08g0574800,MH03g0335100
MH01g0044200,MH11g0635500
MH09g0200700,MH05g0125500
MH03g0369600,MH11g0069600
MH06g0265200,MH06g0172300
MH04g0146500,MH08g0357200
MH09g0038100,MH01g0542200
MH06g0093100,MH11g0353800
MH09g0194800,MH01g0398900
MH02g0295700,MH04g0100500
MH07g0133400,MH01g0120800
MH11g0247300,MH07g0173400
MH04g0306100,MH01g0252100
MH01g0245200,MH05g0285800
MH02g0314200,MH04g0119200
MH02g0217800,MH11g0402900
MH03g0766900,MH06g0189400
MH10g0380500,MH05g0190900
MH07g0391900,MH11g0284600
MH01g0282900,MH07g0426000
MH03g0180400,MH04g0629100
MH03g0290200,MH05g0207500
MH03g0570900,MH01g0269800
MH01g0257100,MH10g0042100
MH09g0108400,MH06g0618800
MH01g0754600,MH06g0244800
MH04g0154400,MH04g0038500
MH08g0109300,MH09g0065100
MH06g0238600,MH04g0315000
MH10g0180300,MH02g0101300
MH02g0425400,MH11g0415500
MH10g0318900,MH01g0675900
MH04g0081400,MH12g0180900
MH04g0467700,MH02g0041600
MH06g0189900,MH02g0423200
MH05g0065000,MH04g0123800
MH05g0255400,MH05g0398500
MH01g0594000,MH09g0157400
MH09g0032800,MH09g0462200
MH11g0036100,MH03g0477100
MH05g0163300,MH06g0148300
MH12g0016200,MH12g0204200
MH04g0585200,MH11g0618300
MH06g0628000,MH08g0389700
MH12g0148800,MH05g0382300
MH02g0566200,MH02g0603600
MH03g0402600,MH01g0424000
MH09g0240600,MH08g0329700
MH01g0116300,MH05g0205400
MH04g0215600,MH03g0146100
MH11g0063900,MH11g0284700
MH10g0365500,MH11g0651100
MH09g0219700,MH07g0394300
MH04g0053500,MH08g0515700
MH10g0125600,MH03g0722800
MH12g0039600,MH10g0347300
